#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
12	 19 	 HO 	 OH 	 2.7920921057792407e-05 	 2.7920921057792407e-05
12	 8 	 HLi 	 LiH 	 1.503633901668148e-05 	 1.503633901668148e-05
12	 20 	 CH 	 CH 	 4.3803557629004517e-07 	 4.3803557629004517e-07
12	 4 	 CO2 	 CO2 	 0.009372745568917294 	 0.009372745568917294
12	 3 	 CHN 	 CNH 	 0.003757723400733165 	 0.003757723400733165
12	 9 	 Na2 	 Na2 	 8.105088964613954e-07 	 8.105088964613954e-07
12	 10 	 NO 	 NO 	 5.77997782546134e-06 	 5.77997782546134e-06
12	 22 	 CH4O 	 CH4O 	 0.00010662318437683417 	 0.00010662318437683417
12	 18 	 H3N 	 NH3 	 0.0007326854827047149 	 0.0007326854827047149
12	 7 	 CO 	 OC 	 0.000506990586782102 	 0.000506990586782102
12	 11 	 NO2 	 NO2 	 0.0023657372182300817 	 0.0023657372182300817
12	 21 	 HN2O 	 HON2 	 0.0027534006790611502 	 0.0027534006790611502
12	 5 	 F2 	 F2 	 0.00010503222085196271 	 0.00010503222085196271
12	 25 	 Li 	 Li 	 3.581130562313623e-06 	 3.581130562313623e-06
12	 24 	 C 	 C 	 7.429365895637918e-05 	 7.429365895637918e-05
12	 15 	 CH3 	 CH3 	 1.3584061774665599e-05 	 1.3584061774665599e-05
12	 23 	 HF2 	 HF2 	 0.001560668086858581 	 0.001560668086858581
12	 0 	 H2 	 H2 	 1.0685520282179686e-05 	 1.0685520282179686e-05
12	 17 	 H2O 	 OH2 	 0.00045254240330452536 	 0.00045254240330452536
13	 0 	 H2 	 H2 	 1.1252056469787402e-05 	 1.1252056469787402e-05
13	 13 	 O3 	 O3 	 0.0015947413999515654 	 0.0015947413999515654
13	 16 	 CH2 	 CH2 	 0.0031840961091852992 	 0.0031840961091852992
13	 4 	 CO2 	 CO2 	 0.009081413257026933 	 0.009081413257026933
13	 3 	 CHN 	 CNH 	 0.003598769626294473 	 0.003598769626294473
13	 18 	 H3N 	 NH3 	 0.0007576256263951612 	 0.0007576256263951612
13	 14 	 N2O 	 N2O 	 0.0026308566588863075 	 0.0026308566588863075
13	 19 	 HO 	 OH 	 2.7028914116483395e-05 	 2.7028914116483395e-05
13	 25 	 Li 	 Li 	 4.636608095017671e-06 	 4.636608095017671e-06
13	 12 	 HN 	 NH 	 0.0010071909822616672 	 0.0010071909822616672
13	 10 	 NO 	 NO 	 8.060964443474099e-06 	 8.060964443474099e-06
13	 24 	 C 	 C 	 6.927667452673711e-05 	 6.927667452673711e-05
13	 7 	 CO 	 OC 	 0.000484678778259833 	 0.000484678778259833
13	 6 	 C2H2 	 C2H2 	 9.33418681927756e-05 	 9.33418681927756e-05
13	 8 	 HLi 	 LiH 	 1.6822601587816085e-05 	 1.6822601587816085e-05
13	 2 	 FLi 	 LiF 	 0.007677657767502839 	 0.007677657767502839
13	 23 	 HF2 	 HF2 	 0.0016059766214955935 	 0.0016059766214955935
13	 22 	 CH4O 	 CH4O 	 0.00010949189499743928 	 0.00010949189499743928
13	 21 	 HN2O 	 HON2 	 0.002874482123120334 	 0.002874482123120334
13	 5 	 F2 	 F2 	 0.00011376240269833663 	 0.00011376240269833663
13	 15 	 CH3 	 CH3 	 1.6100542922937427e-05 	 1.6100542922937427e-05
13	 9 	 Na2 	 Na2 	 1.0667219641309339e-06 	 1.0667219641309339e-06
13	 11 	 NO2 	 NO2 	 0.0025459667753137513 	 0.0025459667753137513
13	 20 	 CH 	 CH 	 3.387409756892367e-07 	 3.387409756892367e-07
13	 17 	 H2O 	 OH2 	 0.00044904179454529464 	 0.00044904179454529464
13	 1 	 N2 	 N2 	 3.650349697309162e-08 	 3.650349697309162e-08
14	 22 	 CH4O 	 CH4O 	 0.00011197720710038518 	 0.00011197720710038518
14	 6 	 C2H2 	 C2H2 	 8.916226734934287e-05 	 8.916226734934287e-05
14	 25 	 Li 	 Li 	 6.020141799968595e-06 	 6.020141799968595e-06
14	 8 	 HLi 	 LiH 	 1.7978670665684534e-05 	 1.7978670665684534e-05
14	 13 	 O3 	 O3 	 0.0018522620994154727 	 0.0018522620994154727
14	 24 	 C 	 C 	 7.185555148637875e-05 	 7.185555148637875e-05
14	 15 	 CH3 	 CH3 	 2.1745318577954997e-05 	 2.1745318577954997e-05
14	 21 	 HN2O 	 HON2 	 0.003017278106582278 	 0.003017278106582278
14	 16 	 CH2 	 CH2 	 0.003319685297401218 	 0.003319685297401218
14	 14 	 N2O 	 N2O 	 0.0028752034731962506 	 0.0028752034731962506
14	 10 	 NO 	 NO 	 1.1885149192760946e-05 	 1.1885149192760946e-05
14	 18 	 H3N 	 NH3 	 0.0008315800867205605 	 0.0008315800867205605
14	 7 	 CO 	 OC 	 0.0004601363043667744 	 0.0004601363043667744
14	 19 	 HO 	 OH 	 2.9344146984508094e-05 	 2.9344146984508094e-05
14	 1 	 N2 	 N2 	 1.4151235803253367e-07 	 1.4151235803253367e-07
14	 4 	 CO2 	 CO2 	 0.008493073489372088 	 0.008493073489372088
14	 17 	 H2O 	 OH2 	 0.00046631876972726767 	 0.00046631876972726767
14	 5 	 F2 	 F2 	 0.0001253541510267379 	 0.0001253541510267379
14	 3 	 CHN 	 CNH 	 0.0034620910676833594 	 0.0034620910676833594
14	 2 	 FLi 	 LiF 	 0.007593505271319576 	 0.007593505271319576
14	 11 	 NO2 	 NO2 	 0.0028172303066210367 	 0.0028172303066210367
14	 12 	 HN 	 NH 	 0.0011127611457404751 	 0.0011127611457404751
14	 9 	 Na2 	 Na2 	 9.211109483795906e-07 	 9.211109483795906e-07
14	 23 	 HF2 	 HF2 	 0.0016953644990001765 	 0.0016953644990001765
14	 20 	 CH 	 CH 	 1.838430658496102e-07 	 1.838430658496102e-07
14	 0 	 H2 	 H2 	 1.2810360200805217e-05 	 1.2810360200805217e-05
15	 5 	 F2 	 F2 	 0.00012705220509118172 	 0.00012705220509118172
15	 18 	 H3N 	 NH3 	 0.0008490059483123651 	 0.0008490059483123651
15	 9 	 Na2 	 Na2 	 1.0666995820505277e-06 	 1.0666995820505277e-06
15	 16 	 CH2 	 CH2 	 0.0033357280480731553 	 0.0033357280480731553
15	 3 	 CHN 	 CNH 	 0.0034191295195047425 	 0.0034191295195047425
15	 6 	 C2H2 	 C2H2 	 9.023294554021419e-05 	 9.023294554021419e-05
15	 25 	 Li 	 Li 	 5.580302442844691e-06 	 5.580302442844691e-06
15	 4 	 CO2 	 CO2 	 0.008590421511143323 	 0.008590421511143323
15	 1 	 N2 	 N2 	 1.2033738369049698e-07 	 1.2033738369049698e-07
15	 20 	 CH 	 CH 	 3.6639904143789635e-07 	 3.6639904143789635e-07
15	 15 	 CH3 	 CH3 	 2.1865550732348196e-05 	 2.1865550732348196e-05
15	 21 	 HN2O 	 HON2 	 0.002954995400482752 	 0.002954995400482752
15	 0 	 H2 	 H2 	 1.2265502467684387e-05 	 1.2265502467684387e-05
15	 12 	 HN 	 NH 	 0.0010571984970605436 	 0.0010571984970605436
15	 7 	 CO 	 OC 	 0.00047037705078131894 	 0.00047037705078131894
15	 17 	 H2O 	 OH2 	 0.0004507256531754543 	 0.0004507256531754543
15	 2 	 FLi 	 LiF 	 0.00769242077571314 	 0.00769242077571314
15	 13 	 O3 	 O3 	 0.0018381750653236274 	 0.0018381750653236274
15	 11 	 NO2 	 NO2 	 0.002592854411808131 	 0.002592854411808131
15	 23 	 HF2 	 HF2 	 0.001662816808329813 	 0.001662816808329813
15	 10 	 NO 	 NO 	 8.456789921917221e-06 	 8.456789921917221e-06
15	 24 	 C 	 C 	 7.597142324305145e-05 	 7.597142324305145e-05
15	 8 	 HLi 	 LiH 	 1.7262124437501022e-05 	 1.7262124437501022e-05
15	 22 	 CH4O 	 CH4O 	 0.00010388408557605057 	 0.00010388408557605057
15	 14 	 N2O 	 N2O 	 0.002645838321513897 	 0.002645838321513897
15	 19 	 HO 	 OH 	 2.5490625430141238e-05 	 2.5490625430141238e-05
16	 23 	 HF2 	 HF2 	 0.0016573430758294021 	 0.0016573430758294021
16	 18 	 H3N 	 NH3 	 0.0008287060866630378 	 0.0008287060866630378
16	 6 	 C2H2 	 C2H2 	 9.015612957913625e-05 	 9.015612957913625e-05
16	 7 	 CO 	 OC 	 0.0004790435852042816 	 0.0004790435852042816
16	 10 	 NO 	 NO 	 7.450482350427632e-06 	 7.450482350427632e-06
16	 8 	 HLi 	 LiH 	 1.7114080610444256e-05 	 1.7114080610444256e-05
16	 11 	 NO2 	 NO2 	 0.0025126143894405755 	 0.0025126143894405755
16	 2 	 FLi 	 LiF 	 0.00772493737264193 	 0.00772493737264193
16	 9 	 Na2 	 Na2 	 1.657981119625875e-06 	 1.657981119625875e-06
16	 13 	 O3 	 O3 	 0.001752374812458464 	 0.001752374812458464
16	 19 	 HO 	 OH 	 2.556422574292096e-05 	 2.556422574292096e-05
16	 22 	 CH4O 	 CH4O 	 0.00010105246132665394 	 0.00010105246132665394
16	 21 	 HN2O 	 HON2 	 0.0028140426174153134 	 0.0028140426174153134
16	 4 	 CO2 	 CO2 	 0.008850038122420755 	 0.008850038122420755
16	 16 	 CH2 	 CH2 	 0.003239998992941312 	 0.003239998992941312
16	 3 	 CHN 	 CNH 	 0.0033562183477006307 	 0.0033562183477006307
16	 12 	 HN 	 NH 	 0.0010349410725355973 	 0.0010349410725355973
16	 5 	 F2 	 F2 	 0.00011279626917568345 	 0.00011279626917568345
16	 20 	 CH 	 CH 	 6.836239608076921e-07 	 6.836239608076921e-07
16	 15 	 CH3 	 CH3 	 2.316683749195068e-05 	 2.316683749195068e-05
16	 24 	 C 	 C 	 7.379289624568322e-05 	 7.379289624568322e-05
16	 14 	 N2O 	 N2O 	 0.0029023979495466997 	 0.0029023979495466997
16	 25 	 Li 	 Li 	 6.305281317024288e-06 	 6.305281317024288e-06
16	 1 	 N2 	 N2 	 4.999290590466567e-07 	 4.999290590466567e-07
16	 0 	 H2 	 H2 	 1.680200002221262e-05 	 1.680200002221262e-05
16	 17 	 H2O 	 OH2 	 0.00047131992134823695 	 0.00047131992134823695
17	 4 	 CO2 	 CO2 	 0.00782399643283938 	 0.00782399643283938
17	 12 	 HN 	 NH 	 0.0012089208474428085 	 0.0012089208474428085
17	 9 	 Na2 	 Na2 	 8.75761547259918e-07 	 8.75761547259918e-07
17	 3 	 CHN 	 CNH 	 0.0032575735832999506 	 0.0032575735832999506
17	 17 	 H2O 	 OH2 	 0.0004747799611288121 	 0.0004747799611288121
17	 11 	 NO2 	 NO2 	 0.0033486102300217227 	 0.0033486102300217227
17	 13 	 O3 	 O3 	 0.002519177089478054 	 0.002519177089478054
17	 20 	 CH 	 CH 	 1.137426567024055e-07 	 1.137426567024055e-07
17	 0 	 H2 	 H2 	 2.102734338968422e-05 	 2.102734338968422e-05
17	 6 	 C2H2 	 C2H2 	 7.988937410761158e-05 	 7.988937410761158e-05
17	 15 	 CH3 	 CH3 	 7.096683277608819e-05 	 7.096683277608819e-05
17	 14 	 N2O 	 N2O 	 0.003651518574933879 	 0.003651518574933879
17	 22 	 CH4O 	 CH4O 	 0.00014664506682763746 	 0.00014664506682763746
17	 21 	 HN2O 	 HON2 	 0.0037135709711613027 	 0.0037135709711613027
17	 19 	 HO 	 OH 	 3.294979405747643e-05 	 3.294979405747643e-05
17	 5 	 F2 	 F2 	 0.000171392820976147 	 0.000171392820976147
17	 18 	 H3N 	 NH3 	 0.0010101493407122244 	 0.0010101493407122244
17	 2 	 FLi 	 LiF 	 0.006711997942562681 	 0.006711997942562681
17	 24 	 C 	 C 	 7.86877566510337e-06 	 7.86877566510337e-06
17	 23 	 HF2 	 HF2 	 0.0019017678189807523 	 0.0019017678189807523
17	 25 	 Li 	 Li 	 9.639653223788256e-06 	 9.639653223788256e-06
17	 16 	 CH2 	 CH2 	 0.003927536344410792 	 0.003927536344410792
17	 7 	 CO 	 OC 	 0.0003933703930338086 	 0.0003933703930338086
17	 8 	 HLi 	 LiH 	 2.800845755677842e-05 	 2.800845755677842e-05
17	 10 	 NO 	 NO 	 3.6747798079325105e-05 	 3.6747798079325105e-05
17	 1 	 N2 	 N2 	 2.9392518068081095e-06 	 2.9392518068081095e-06
18	 25 	 Li 	 Li 	 9.586537936737988e-06 	 9.586537936737988e-06
18	 5 	 F2 	 F2 	 0.0004164863593862695 	 0.0004164863593862695
18	 15 	 CH3 	 CH3 	 8.807266962046654e-05 	 8.807266962046654e-05
18	 19 	 HO 	 OH 	 3.382889387614604e-05 	 3.382889387614604e-05
18	 6 	 C2H2 	 C2H2 	 7.921474393070654e-05 	 7.921474393070654e-05
18	 3 	 CHN 	 CNH 	 0.0033150434760572402 	 0.0033150434760572402
18	 12 	 HN 	 NH 	 0.0013418005364301178 	 0.0013418005364301178
18	 9 	 Na2 	 Na2 	 5.455534457647363e-07 	 5.455534457647363e-07
18	 11 	 NO2 	 NO2 	 0.003703093229415856 	 0.003703093229415856
18	 2 	 FLi 	 LiF 	 0.0067189093062332604 	 0.0067189093062332604
18	 10 	 NO 	 NO 	 3.7866792225020814e-05 	 3.7866792225020814e-05
18	 14 	 N2O 	 N2O 	 0.0038540930167380487 	 0.0038540930167380487
18	 21 	 HN2O 	 HON2 	 0.0038417578217406255 	 0.0038417578217406255
18	 23 	 HF2 	 HF2 	 0.0019171469602918235 	 0.0019171469602918235
18	 22 	 CH4O 	 CH4O 	 0.0001537735943281622 	 0.0001537735943281622
18	 17 	 H2O 	 OH2 	 0.00048107641792775256 	 0.00048107641792775256
18	 13 	 O3 	 O3 	 0.0028074755687977023 	 0.0028074755687977023
18	 8 	 HLi 	 LiH 	 2.895072507510207e-05 	 2.895072507510207e-05
18	 16 	 CH2 	 CH2 	 0.003971736301771401 	 0.003971736301771401
18	 1 	 N2 	 N2 	 3.0283591771067792e-06 	 3.0283591771067792e-06
18	 7 	 CO 	 OC 	 0.0003911719211796146 	 0.0003911719211796146
18	 20 	 CH 	 CH 	 1.1359448773288845e-06 	 1.1359448773288845e-06
18	 0 	 H2 	 H2 	 2.0776370929235853e-05 	 2.0776370929235853e-05
18	 4 	 CO2 	 CO2 	 0.007205118852062399 	 0.007205118852062399
18	 18 	 H3N 	 NH3 	 0.0010323922058485201 	 0.0010323922058485201
18	 24 	 C 	 C 	 7.131345163069645e-06 	 7.131345163069645e-06
19	 0 	 H2 	 H2 	 2.1101596461068118e-05 	 2.1101596461068118e-05
19	 14 	 N2O 	 N2O 	 0.003861985972697525 	 0.003861985972697525
19	 19 	 HO 	 OH 	 3.435044810965361e-05 	 3.435044810965361e-05
19	 3 	 CHN 	 CNH 	 0.0033128089977773763 	 0.0033128089977773763
19	 18 	 H3N 	 NH3 	 0.0010334107841137139 	 0.0010334107841137139
19	 7 	 CO 	 OC 	 0.00039061594366579234 	 0.00039061594366579234
19	 15 	 CH3 	 CH3 	 9.173245482347835e-05 	 9.173245482347835e-05
19	 4 	 CO2 	 CO2 	 0.007199648409624131 	 0.007199648409624131
19	 12 	 HN 	 NH 	 0.0013488483998450537 	 0.0013488483998450537
19	 21 	 HN2O 	 HON2 	 0.0038542198086493106 	 0.0038542198086493106
19	 5 	 F2 	 F2 	 0.00017629935972366675 	 0.00017629935972366675
19	 11 	 NO2 	 NO2 	 0.0037181987406231607 	 0.0037181987406231607
19	 22 	 CH4O 	 CH4O 	 0.00015445227505786685 	 0.00015445227505786685
19	 24 	 C 	 C 	 5.945077215012062e-05 	 5.945077215012062e-05
19	 16 	 CH2 	 CH2 	 0.003980954619590191 	 0.003980954619590191
19	 10 	 NO 	 NO 	 3.837538162804429e-05 	 3.837538162804429e-05
19	 23 	 HF2 	 HF2 	 0.0019222073662151708 	 0.0019222073662151708
19	 13 	 O3 	 O3 	 0.0028167524222233557 	 0.0028167524222233557
19	 9 	 Na2 	 Na2 	 5.153948683964612e-07 	 5.153948683964612e-07
19	 20 	 CH 	 CH 	 1.169718080336234e-06 	 1.169718080336234e-06
19	 6 	 C2H2 	 C2H2 	 8.495192899208688e-05 	 8.495192899208688e-05
19	 1 	 N2 	 N2 	 3.1929779139407347e-06 	 3.1929779139407347e-06
19	 25 	 Li 	 Li 	 8.861625807790051e-06 	 8.861625807790051e-06
19	 17 	 H2O 	 OH2 	 0.00048219308927582643 	 0.00048219308927582643
19	 8 	 HLi 	 LiH 	 2.903392203462994e-05 	 2.903392203462994e-05
19	 2 	 FLi 	 LiF 	 0.006711786091388424 	 0.006711786091388424
20	 24 	 C 	 C 	 6.71312099118871e-06 	 6.71312099118871e-06
20	 3 	 CHN 	 CNH 	 0.0033119711003684812 	 0.0033119711003684812
20	 10 	 NO 	 NO 	 3.813949092877674e-05 	 3.813949092877674e-05
20	 2 	 FLi 	 LiF 	 0.006715947062909508 	 0.006715947062909508
20	 18 	 H3N 	 NH3 	 0.0010346399947683738 	 0.0010346399947683738
20	 7 	 CO 	 OC 	 0.00039109002882074963 	 0.00039109002882074963
20	 21 	 HN2O 	 HON2 	 0.003854189259747867 	 0.003854189259747867
20	 22 	 CH4O 	 CH4O 	 0.0001542921690238865 	 0.0001542921690238865
20	 13 	 O3 	 O3 	 0.0028105701387922564 	 0.0028105701387922564
20	 8 	 HLi 	 LiH 	 2.87894637519508e-05 	 2.87894637519508e-05
20	 25 	 Li 	 Li 	 8.91178023919979e-06 	 8.91178023919979e-06
20	 1 	 N2 	 N2 	 2.8828417315401762e-06 	 2.8828417315401762e-06
20	 16 	 CH2 	 CH2 	 0.003978750613602014 	 0.003978750613602014
20	 14 	 N2O 	 N2O 	 0.0038585453497367393 	 0.0038585453497367393
20	 4 	 CO2 	 CO2 	 0.007197098557072815 	 0.007197098557072815
20	 6 	 C2H2 	 C2H2 	 8.000238558858344e-05 	 8.000238558858344e-05
20	 15 	 CH3 	 CH3 	 9.199961806800869e-05 	 9.199961806800869e-05
20	 9 	 Na2 	 Na2 	 5.218336484215322e-07 	 5.218336484215322e-07
20	 12 	 HN 	 NH 	 0.0013505353051566906 	 0.0013505353051566906
20	 0 	 H2 	 H2 	 2.178845487687077e-05 	 2.178845487687077e-05
20	 19 	 HO 	 OH 	 3.437427516830804e-05 	 3.437427516830804e-05
20	 17 	 H2O 	 OH2 	 0.00048543200635640845 	 0.00048543200635640845
20	 5 	 F2 	 F2 	 0.00041499486066581885 	 0.00041499486066581885
20	 20 	 CH 	 CH 	 1.153290952409766e-06 	 1.153290952409766e-06
20	 23 	 HF2 	 HF2 	 0.001922764189377721 	 0.001922764189377721
20	 11 	 NO2 	 NO2 	 0.0037075112274796013 	 0.0037075112274796013
21	 8 	 HLi 	 LiH 	 2.875621031082813e-05 	 2.875621031082813e-05
21	 22 	 CH4O 	 CH4O 	 0.0001541325434979873 	 0.0001541325434979873
21	 4 	 CO2 	 CO2 	 0.007209178542282533 	 0.007209178542282533
21	 5 	 F2 	 F2 	 0.00041500402975464727 	 0.00041500402975464727
21	 7 	 CO 	 OC 	 0.0003917855344221439 	 0.0003917855344221439
21	 2 	 FLi 	 LiF 	 0.006713680012511826 	 0.006713680012511826
21	 9 	 Na2 	 Na2 	 5.223823377016768e-07 	 5.223823377016768e-07
21	 13 	 O3 	 O3 	 0.0028065239843346277 	 0.0028065239843346277
21	 25 	 Li 	 Li 	 9.101657982195784e-06 	 9.101657982195784e-06
21	 16 	 CH2 	 CH2 	 0.003980202928035184 	 0.003980202928035184
21	 20 	 CH 	 CH 	 1.141961040638353e-06 	 1.141961040638353e-06
21	 14 	 N2O 	 N2O 	 0.0038566221731684966 	 0.0038566221731684966
21	 21 	 HN2O 	 HON2 	 0.003852510820329101 	 0.003852510820329101
21	 1 	 N2 	 N2 	 2.99209928064608e-06 	 2.99209928064608e-06
21	 18 	 H3N 	 NH3 	 0.001039276959626686 	 0.001039276959626686
21	 0 	 H2 	 H2 	 2.1679720918105374e-05 	 2.1679720918105374e-05
21	 23 	 HF2 	 HF2 	 0.0019233688041520468 	 0.0019233688041520468
21	 12 	 HN 	 NH 	 0.0013501717972125098 	 0.0013501717972125098
21	 19 	 HO 	 OH 	 3.4682002510226264e-05 	 3.4682002510226264e-05
21	 24 	 C 	 C 	 6.7837430631425895e-06 	 6.7837430631425895e-06
21	 10 	 NO 	 NO 	 3.7730573758022626e-05 	 3.7730573758022626e-05
21	 3 	 CHN 	 CNH 	 0.0033102364031795976 	 0.0033102364031795976
21	 11 	 NO2 	 NO2 	 0.003704068371534668 	 0.003704068371534668
21	 17 	 H2O 	 OH2 	 0.0004876280231399248 	 0.0004876280231399248
21	 6 	 C2H2 	 C2H2 	 8.011100981170002e-05 	 8.011100981170002e-05
21	 15 	 CH3 	 CH3 	 9.26039494299043e-05 	 9.26039494299043e-05
22	 16 	 CH2 	 CH2 	 0.00398178824689718 	 0.00398178824689718
22	 15 	 CH3 	 CH3 	 9.232892207589754e-05 	 9.232892207589754e-05
22	 7 	 CO 	 OC 	 0.00039220899187253035 	 0.00039220899187253035
22	 2 	 FLi 	 LiF 	 0.006709215075402527 	 0.006709215075402527
22	 24 	 C 	 C 	 6.895417996335275e-06 	 6.895417996335275e-06
22	 9 	 Na2 	 Na2 	 5.156494421691376e-07 	 5.156494421691376e-07
22	 10 	 NO 	 NO 	 3.7651039033354364e-05 	 3.7651039033354364e-05
22	 20 	 CH 	 CH 	 1.1456124870510788e-06 	 1.1456124870510788e-06
22	 3 	 CHN 	 CNH 	 0.0033060960850348304 	 0.0033060960850348304
22	 6 	 C2H2 	 C2H2 	 8.558512484509691e-05 	 8.558512484509691e-05
22	 1 	 N2 	 N2 	 3.2723419895537475e-06 	 3.2723419895537475e-06
22	 18 	 H3N 	 NH3 	 0.001041781348958621 	 0.001041781348958621
22	 8 	 HLi 	 LiH 	 2.8963710752596067e-05 	 2.8963710752596067e-05
22	 12 	 HN 	 NH 	 0.001351005661394803 	 0.001351005661394803
22	 13 	 O3 	 O3 	 0.002785235996732814 	 0.002785235996732814
22	 14 	 N2O 	 N2O 	 0.0038479299576146334 	 0.0038479299576146334
22	 5 	 F2 	 F2 	 0.0004150156642201205 	 0.0004150156642201205
22	 17 	 H2O 	 OH2 	 0.0004923300724802945 	 0.0004923300724802945
22	 25 	 Li 	 Li 	 1.0151998476359107e-05 	 1.0151998476359107e-05
22	 22 	 CH4O 	 CH4O 	 0.0001541007693445118 	 0.0001541007693445118
22	 21 	 HN2O 	 HON2 	 0.003852913152245217 	 0.003852913152245217
22	 23 	 HF2 	 HF2 	 0.0019251193549405469 	 0.0019251193549405469
22	 0 	 H2 	 H2 	 2.1165205274691035e-05 	 2.1165205274691035e-05
22	 19 	 HO 	 OH 	 3.522590912048255e-05 	 3.522590912048255e-05
22	 11 	 NO2 	 NO2 	 0.0036852665276931517 	 0.0036852665276931517
22	 4 	 CO2 	 CO2 	 0.0072234852662532755 	 0.0072234852662532755
23	 24 	 C 	 C 	 6.127742509423695e-05 	 6.127742509423695e-05
23	 15 	 CH3 	 CH3 	 9.252635645109081e-05 	 9.252635645109081e-05
23	 23 	 HF2 	 HF2 	 0.0019256449518382625 	 0.0019256449518382625
23	 16 	 CH2 	 CH2 	 0.0039822818889708855 	 0.0039822818889708855
23	 3 	 CHN 	 CNH 	 0.0033060866685407455 	 0.0033060866685407455
23	 0 	 H2 	 H2 	 2.1205178262407688e-05 	 2.1205178262407688e-05
23	 6 	 C2H2 	 C2H2 	 8.584928645837396e-05 	 8.584928645837396e-05
23	 7 	 CO 	 OC 	 0.0003925674918781758 	 0.0003925674918781758
23	 25 	 Li 	 Li 	 1.0300615667144412e-05 	 1.0300615667144412e-05
23	 19 	 HO 	 OH 	 3.521504673706068e-05 	 3.521504673706068e-05
23	 21 	 HN2O 	 HON2 	 0.0038549533946979167 	 0.0038549533946979167
23	 13 	 O3 	 O3 	 0.0027867951477288464 	 0.0027867951477288464
23	 9 	 Na2 	 Na2 	 5.03054074853384e-07 	 5.03054074853384e-07
23	 18 	 H3N 	 NH3 	 0.001045063596562551 	 0.001045063596562551
23	 11 	 NO2 	 NO2 	 0.003684903459854676 	 0.003684903459854676
23	 20 	 CH 	 CH 	 1.1531517827105751e-06 	 1.1531517827105751e-06
23	 5 	 F2 	 F2 	 0.0004151595336005569 	 0.0004151595336005569
23	 4 	 CO2 	 CO2 	 0.007215538244374537 	 0.007215538244374537
23	 1 	 N2 	 N2 	 3.2560653092852103e-06 	 3.2560653092852103e-06
23	 12 	 HN 	 NH 	 0.0013524566215077278 	 0.0013524566215077278
23	 8 	 HLi 	 LiH 	 2.8957251898805194e-05 	 2.8957251898805194e-05
23	 14 	 N2O 	 N2O 	 0.0038421738966993983 	 0.0038421738966993983
23	 17 	 H2O 	 OH2 	 0.0004943312742939793 	 0.0004943312742939793
23	 2 	 FLi 	 LiF 	 0.006713484063779226 	 0.006713484063779226
23	 22 	 CH4O 	 CH4O 	 0.00015415969600415265 	 0.00015415969600415265
23	 10 	 NO 	 NO 	 3.739532935030718e-05 	 3.739532935030718e-05
24	 21 	 HN2O 	 HON2 	 0.003854382836371783 	 0.003854382836371783
24	 13 	 O3 	 O3 	 0.002776809428705463 	 0.002776809428705463
24	 18 	 H3N 	 NH3 	 0.0010476541197697476 	 0.0010476541197697476
24	 23 	 HF2 	 HF2 	 0.001927318088202947 	 0.001927318088202947
24	 20 	 CH 	 CH 	 1.1374487884879645e-06 	 1.1374487884879645e-06
24	 10 	 NO 	 NO 	 3.7178773926995083e-05 	 3.7178773926995083e-05
24	 0 	 H2 	 H2 	 2.2176462343707494e-05 	 2.2176462343707494e-05
24	 22 	 CH4O 	 CH4O 	 0.00015399959310727397 	 0.00015399959310727397
24	 11 	 NO2 	 NO2 	 0.0036788830924561425 	 0.0036788830924561425
24	 9 	 Na2 	 Na2 	 5.13283215530719e-07 	 5.13283215530719e-07
24	 3 	 CHN 	 CNH 	 0.0033035523991646284 	 0.0033035523991646284
24	 12 	 HN 	 NH 	 0.0013513261193003612 	 0.0013513261193003612
24	 24 	 C 	 C 	 6.151484480109942e-05 	 6.151484480109942e-05
24	 17 	 H2O 	 OH2 	 0.0004958409044579605 	 0.0004958409044579605
24	 15 	 CH3 	 CH3 	 9.23292697662058e-05 	 9.23292697662058e-05
24	 8 	 HLi 	 LiH 	 2.9129444114088365e-05 	 2.9129444114088365e-05
24	 16 	 CH2 	 CH2 	 0.003978804647561736 	 0.003978804647561736
24	 2 	 FLi 	 LiF 	 0.007312267882634398 	 0.007312267882634398
24	 6 	 C2H2 	 C2H2 	 8.591833821388245e-05 	 8.591833821388245e-05
24	 14 	 N2O 	 N2O 	 0.0038290437499883347 	 0.0038290437499883347
24	 1 	 N2 	 N2 	 2.9573886151586194e-06 	 2.9573886151586194e-06
24	 4 	 CO2 	 CO2 	 0.007227954071561467 	 0.007227954071561467
24	 19 	 HO 	 OH 	 3.550119962033756e-05 	 3.550119962033756e-05
24	 7 	 CO 	 OC 	 0.00039407111256982674 	 0.00039407111256982674
24	 5 	 F2 	 F2 	 0.00041523493345213254 	 0.00041523493345213254
24	 25 	 Li 	 Li 	 1.038041893184178e-05 	 1.038041893184178e-05
25	 2 	 FLi 	 LiF 	 0.006715032195685118 	 0.006715032195685118
25	 21 	 HN2O 	 HON2 	 0.003849464202047482 	 0.003849464202047482
25	 7 	 CO 	 OC 	 0.0003938263063859984 	 0.0003938263063859984
25	 24 	 C 	 C 	 6.928995314299836e-06 	 6.928995314299836e-06
25	 16 	 CH2 	 CH2 	 0.003981046694202117 	 0.003981046694202117
25	 11 	 NO2 	 NO2 	 0.0036692098219311374 	 0.0036692098219311374
25	 4 	 CO2 	 CO2 	 0.007231085241473463 	 0.007231085241473463
25	 19 	 HO 	 OH 	 3.551518974461652e-05 	 3.551518974461652e-05
25	 0 	 H2 	 H2 	 2.2984078745607585e-05 	 2.2984078745607585e-05
