#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
359	 15 	 CH3 	 CH3 	 1.1920497803940356e-07 	 1.1920497803940356e-07
359	 8 	 HLi 	 LiH 	 2.102190933676482e-06 	 2.102190933676482e-06
359	 17 	 H2O 	 OH2 	 0.00022610166751051936 	 0.00022610166751051936
359	 6 	 C2H2 	 C2H2 	 0.00013769526678702012 	 0.00013769526678702012
359	 16 	 CH2 	 CH2 	 0.0026009202075136587 	 0.0026009202075136587
359	 19 	 HO 	 OH 	 1.3423148931022207e-05 	 1.3423148931022207e-05
359	 11 	 NO2 	 NO2 	 0.004607155146166712 	 0.004607155146166712
359	 14 	 N2O 	 N2O 	 0.0037696669288381124 	 0.0037696669288381124
359	 5 	 F2 	 F2 	 0.00020397780257055774 	 0.00020397780257055774
359	 3 	 CHN 	 CNH 	 0.0036270397886274215 	 0.0036270397886274215
359	 22 	 CH4O 	 CH4O 	 0.00023610347648966469 	 0.00023610347648966469
359	 21 	 HN2O 	 HON2 	 0.004089166510122162 	 0.004089166510122162
359	 20 	 CH 	 CH 	 2.762547319124973e-07 	 2.762547319124973e-07
359	 13 	 O3 	 O3 	 0.0037156404921426943 	 0.0037156404921426943
359	 18 	 H3N 	 NH3 	 0.0003803947501657663 	 0.0003803947501657663
359	 4 	 CO2 	 CO2 	 0.007585143894466892 	 0.007585143894466892
359	 23 	 HF2 	 HF2 	 0.002691785836762618 	 0.002691785836762618
360	 12 	 HN 	 NH 	 0.0009454697980823422 	 0.0009454697980823422
360	 1 	 N2 	 N2 	 5.46705411725841e-06 	 5.46705411725841e-06
360	 23 	 HF2 	 HF2 	 0.002691794648424911 	 0.002691794648424911
360	 5 	 F2 	 F2 	 0.00020405607220430432 	 0.00020405607220430432
360	 10 	 NO 	 NO 	 8.735623073230763e-05 	 8.735623073230763e-05
360	 16 	 CH2 	 CH2 	 0.0026002158662295476 	 0.0026002158662295476
360	 19 	 HO 	 OH 	 1.345009818450153e-05 	 1.345009818450153e-05
360	 8 	 HLi 	 LiH 	 2.189470259337836e-06 	 2.189470259337836e-06
360	 24 	 C 	 C 	 3.6402803211561154e-05 	 3.6402803211561154e-05
360	 6 	 C2H2 	 C2H2 	 0.00013699976860938375 	 0.00013699976860938375
360	 3 	 CHN 	 CNH 	 0.003626517464234478 	 0.003626517464234478
360	 0 	 H2 	 H2 	 1.052614475863376e-06 	 1.052614475863376e-06
360	 21 	 HN2O 	 HON2 	 0.004089289585419016 	 0.004089289585419016
360	 20 	 CH 	 CH 	 2.739679283945205e-07 	 2.739679283945205e-07
360	 18 	 H3N 	 NH3 	 0.0003800509219940805 	 0.0003800509219940805
360	 4 	 CO2 	 CO2 	 0.007593984296994191 	 0.007593984296994191
360	 22 	 CH4O 	 CH4O 	 0.00023611407746488525 	 0.00023611407746488525
360	 11 	 NO2 	 NO2 	 0.0046068460572982126 	 0.0046068460572982126
360	 2 	 FLi 	 LiF 	 0.007121620688542757 	 0.007121620688542757
360	 25 	 Li 	 Li 	 3.388379467111212e-05 	 3.388379467111212e-05
360	 14 	 N2O 	 N2O 	 0.0037697064868746186 	 0.0037697064868746186
360	 7 	 CO 	 OC 	 0.00035929661790233016 	 0.00035929661790233016
360	 17 	 H2O 	 OH2 	 0.0002259038615246651 	 0.0002259038615246651
360	 15 	 CH3 	 CH3 	 1.0663797111160152e-07 	 1.0663797111160152e-07
360	 13 	 O3 	 O3 	 0.003718220997511927 	 0.003718220997511927
360	 9 	 Na2 	 Na2 	 1.4594460235587264e-06 	 1.4594460235587264e-06
361	 11 	 NO2 	 NO2 	 0.004605596479728632 	 0.004605596479728632
361	 2 	 FLi 	 LiF 	 0.007124473953848294 	 0.007124473953848294
361	 20 	 CH 	 CH 	 2.783621345048935e-07 	 2.783621345048935e-07
361	 14 	 N2O 	 N2O 	 0.003769801834084626 	 0.003769801834084626
361	 23 	 HF2 	 HF2 	 0.0026918826249535464 	 0.0026918826249535464
361	 1 	 N2 	 N2 	 5.752183031707991e-06 	 5.752183031707991e-06
361	 10 	 NO 	 NO 	 8.753984982934965e-05 	 8.753984982934965e-05
361	 9 	 Na2 	 Na2 	 1.4627900731322188e-06 	 1.4627900731322188e-06
361	 12 	 HN 	 NH 	 0.0009459387529953568 	 0.0009459387529953568
361	 15 	 CH3 	 CH3 	 1.0055355137791701e-07 	 1.0055355137791701e-07
361	 22 	 CH4O 	 CH4O 	 0.00023612105026239003 	 0.00023612105026239003
361	 19 	 HO 	 OH 	 1.340026978368602e-05 	 1.340026978368602e-05
361	 7 	 CO 	 OC 	 0.0003594091034109523 	 0.0003594091034109523
361	 6 	 C2H2 	 C2H2 	 0.00013901032329082487 	 0.00013901032329082487
361	 24 	 C 	 C 	 3.60298457640578e-05 	 3.60298457640578e-05
361	 4 	 CO2 	 CO2 	 0.007590322877675563 	 0.007590322877675563
361	 0 	 H2 	 H2 	 1.1963486954132875e-06 	 1.1963486954132875e-06
361	 25 	 Li 	 Li 	 3.339132682678495e-05 	 3.339132682678495e-05
361	 5 	 F2 	 F2 	 0.00020388325508381892 	 0.00020388325508381892
361	 13 	 O3 	 O3 	 0.0037190877957513366 	 0.0037190877957513366
361	 16 	 CH2 	 CH2 	 0.0026011190255267875 	 0.0026011190255267875
361	 21 	 HN2O 	 HON2 	 0.004089576762630867 	 0.004089576762630867
361	 18 	 H3N 	 NH3 	 0.0003800745640451699 	 0.0003800745640451699
361	 3 	 CHN 	 CNH 	 0.003624625978384962 	 0.003624625978384962
361	 8 	 HLi 	 LiH 	 2.2391496617247183e-06 	 2.2391496617247183e-06
361	 17 	 H2O 	 OH2 	 0.00022599822941115269 	 0.00022599822941115269
362	 0 	 H2 	 H2 	 1.3169951360742395e-06 	 1.3169951360742395e-06
362	 20 	 CH 	 CH 	 2.756553431847234e-07 	 2.756553431847234e-07
362	 4 	 CO2 	 CO2 	 0.007587243743765977 	 0.007587243743765977
362	 18 	 H3N 	 NH3 	 0.000380924353945034 	 0.000380924353945034
362	 2 	 FLi 	 LiF 	 0.007123647203726903 	 0.007123647203726903
362	 7 	 CO 	 OC 	 0.00035901796547963677 	 0.00035901796547963677
362	 9 	 Na2 	 Na2 	 1.454333551908103e-06 	 1.454333551908103e-06
362	 1 	 N2 	 N2 	 5.631525909998353e-06 	 5.631525909998353e-06
362	 11 	 NO2 	 NO2 	 0.0046069586924092605 	 0.0046069586924092605
362	 12 	 HN 	 NH 	 0.0009460024892045736 	 0.0009460024892045736
362	 17 	 H2O 	 OH2 	 0.0002262591342071958 	 0.0002262591342071958
362	 16 	 CH2 	 CH2 	 0.002601768499314608 	 0.002601768499314608
362	 10 	 NO 	 NO 	 8.757617932447354e-05 	 8.757617932447354e-05
362	 22 	 CH4O 	 CH4O 	 0.00023613545567612425 	 0.00023613545567612425
362	 25 	 Li 	 Li 	 3.563637816558609e-05 	 3.563637816558609e-05
362	 19 	 HO 	 OH 	 1.3445669280165128e-05 	 1.3445669280165128e-05
362	 15 	 CH3 	 CH3 	 1.0732555712603973e-07 	 1.0732555712603973e-07
362	 3 	 CHN 	 CNH 	 0.0036254633857490393 	 0.0036254633857490393
362	 13 	 O3 	 O3 	 0.003717454985488234 	 0.003717454985488234
362	 5 	 F2 	 F2 	 0.0002039836445601649 	 0.0002039836445601649
362	 6 	 C2H2 	 C2H2 	 0.00014168138217040893 	 0.00014168138217040893
362	 23 	 HF2 	 HF2 	 0.002691998440236151 	 0.002691998440236151
362	 24 	 C 	 C 	 3.679601727129377e-05 	 3.679601727129377e-05
362	 8 	 HLi 	 LiH 	 2.0855983830001463e-06 	 2.0855983830001463e-06
362	 14 	 N2O 	 N2O 	 0.0037682744842451195 	 0.0037682744842451195
362	 21 	 HN2O 	 HON2 	 0.0040897787993920765 	 0.0040897787993920765
363	 10 	 NO 	 NO 	 8.750844143607826e-05 	 8.750844143607826e-05
363	 11 	 NO2 	 NO2 	 0.004606152579829271 	 0.004606152579829271
363	 22 	 CH4O 	 CH4O 	 0.00023613810507147457 	 0.00023613810507147457
363	 21 	 HN2O 	 HON2 	 0.004089774563019046 	 0.004089774563019046
363	 17 	 H2O 	 OH2 	 0.00022577273070771017 	 0.00022577273070771017
363	 8 	 HLi 	 LiH 	 2.1451967441970142e-06 	 2.1451967441970142e-06
363	 4 	 CO2 	 CO2 	 0.0075876943914550965 	 0.0075876943914550965
363	 7 	 CO 	 OC 	 0.0003595415681653752 	 0.0003595415681653752
363	 13 	 O3 	 O3 	 0.0037161362367679296 	 0.0037161362367679296
363	 12 	 HN 	 NH 	 0.0009460392130294542 	 0.0009460392130294542
363	 19 	 HO 	 OH 	 1.3399376312222872e-05 	 1.3399376312222872e-05
363	 15 	 CH3 	 CH3 	 1.0170797220478341e-07 	 1.0170797220478341e-07
363	 24 	 C 	 C 	 3.640230342944341e-05 	 3.640230342944341e-05
363	 3 	 CHN 	 CNH 	 0.003626239199983327 	 0.003626239199983327
363	 5 	 F2 	 F2 	 0.00020407642465065422 	 0.00020407642465065422
363	 9 	 Na2 	 Na2 	 1.448869746270014e-06 	 1.448869746270014e-06
363	 6 	 C2H2 	 C2H2 	 0.00013617404373341508 	 0.00013617404373341508
363	 16 	 CH2 	 CH2 	 0.0026017683675275756 	 0.0026017683675275756
363	 20 	 CH 	 CH 	 2.72766030341892e-07 	 2.72766030341892e-07
363	 14 	 N2O 	 N2O 	 0.003770829873374291 	 0.003770829873374291
363	 1 	 N2 	 N2 	 5.713838915111229e-06 	 5.713838915111229e-06
363	 0 	 H2 	 H2 	 1.2259296400773038e-06 	 1.2259296400773038e-06
363	 2 	 FLi 	 LiF 	 0.007116488818338859 	 0.007116488818338859
363	 25 	 Li 	 Li 	 3.591034131596738e-05 	 3.591034131596738e-05
363	 18 	 H3N 	 NH3 	 0.00038074268527263204 	 0.00038074268527263204
363	 23 	 HF2 	 HF2 	 0.0026920499482916836 	 0.0026920499482916836
364	 24 	 C 	 C 	 3.648778312098732e-05 	 3.648778312098732e-05
364	 22 	 CH4O 	 CH4O 	 0.00023614416637083964 	 0.00023614416637083964
364	 20 	 CH 	 CH 	 2.7225300689089106e-07 	 2.7225300689089106e-07
364	 5 	 F2 	 F2 	 0.00020406805853281294 	 0.00020406805853281294
364	 19 	 HO 	 OH 	 1.3404260876860737e-05 	 1.3404260876860737e-05
364	 25 	 Li 	 Li 	 3.504296964493923e-05 	 3.504296964493923e-05
364	 14 	 N2O 	 N2O 	 0.0037691702161297617 	 0.0037691702161297617
364	 16 	 CH2 	 CH2 	 0.0026003407607800275 	 0.0026003407607800275
364	 9 	 Na2 	 Na2 	 1.459707810865142e-06 	 1.459707810865142e-06
364	 21 	 HN2O 	 HON2 	 0.004089952528601186 	 0.004089952528601186
364	 12 	 HN 	 NH 	 0.0009454654773031916 	 0.0009454654773031916
364	 10 	 NO 	 NO 	 8.751205019878312e-05 	 8.751205019878312e-05
364	 1 	 N2 	 N2 	 5.3830118782536365e-06 	 5.3830118782536365e-06
364	 8 	 HLi 	 LiH 	 2.113919072811735e-06 	 2.113919072811735e-06
364	 0 	 H2 	 H2 	 1.4091530222235087e-06 	 1.4091530222235087e-06
364	 18 	 H3N 	 NH3 	 0.00038067391927043776 	 0.00038067391927043776
364	 17 	 H2O 	 OH2 	 0.00022598988422893585 	 0.00022598988422893585
364	 11 	 NO2 	 NO2 	 0.0046056044064137925 	 0.0046056044064137925
364	 7 	 CO 	 OC 	 0.00035914095774192264 	 0.00035914095774192264
364	 3 	 CHN 	 CNH 	 0.0036230200295656414 	 0.0036230200295656414
364	 23 	 HF2 	 HF2 	 0.0026920771773921897 	 0.0026920771773921897
364	 6 	 C2H2 	 C2H2 	 0.00014257221373151232 	 0.00014257221373151232
364	 13 	 O3 	 O3 	 0.0037200407820270377 	 0.0037200407820270377
364	 2 	 FLi 	 LiF 	 0.00712669564421337 	 0.00712669564421337
364	 15 	 CH3 	 CH3 	 1.0462513182005071e-07 	 1.0462513182005071e-07
364	 4 	 CO2 	 CO2 	 0.00758913342391306 	 0.00758913342391306
365	 23 	 HF2 	 HF2 	 0.0026920852819673144 	 0.0026920852819673144
365	 8 	 HLi 	 LiH 	 2.0924520077577594e-06 	 2.0924520077577594e-06
365	 14 	 N2O 	 N2O 	 0.003768190287010183 	 0.003768190287010183
365	 10 	 NO 	 NO 	 8.767516816245144e-05 	 8.767516816245144e-05
365	 1 	 N2 	 N2 	 5.2208377417328085e-06 	 5.2208377417328085e-06
365	 3 	 CHN 	 CNH 	 0.0036222055808681638 	 0.0036222055808681638
365	 19 	 HO 	 OH 	 1.3406893997666716e-05 	 1.3406893997666716e-05
365	 22 	 CH4O 	 CH4O 	 0.000236149534813451 	 0.000236149534813451
365	 11 	 NO2 	 NO2 	 0.004606130949202924 	 0.004606130949202924
365	 4 	 CO2 	 CO2 	 0.00759312576699876 	 0.00759312576699876
365	 15 	 CH3 	 CH3 	 9.974459693744895e-08 	 9.974459693744895e-08
365	 12 	 HN 	 NH 	 0.0009459255436598796 	 0.0009459255436598796
365	 24 	 C 	 C 	 3.679197659480635e-05 	 3.679197659480635e-05
365	 20 	 CH 	 CH 	 2.7046567969874745e-07 	 2.7046567969874745e-07
365	 9 	 Na2 	 Na2 	 1.4538202948574325e-06 	 1.4538202948574325e-06
365	 13 	 O3 	 O3 	 0.0037181144124962136 	 0.0037181144124962136
365	 7 	 CO 	 OC 	 0.00035922514025163915 	 0.00035922514025163915
365	 0 	 H2 	 H2 	 1.2189123930286325e-06 	 1.2189123930286325e-06
365	 25 	 Li 	 Li 	 3.3936376588266554e-05 	 3.3936376588266554e-05
365	 5 	 F2 	 F2 	 0.0002039726045237011 	 0.0002039726045237011
365	 6 	 C2H2 	 C2H2 	 0.00014252173865060008 	 0.00014252173865060008
365	 17 	 H2O 	 OH2 	 0.00022599552669070575 	 0.00022599552669070575
365	 18 	 H3N 	 NH3 	 0.0003804455645846614 	 0.0003804455645846614
365	 2 	 FLi 	 LiF 	 0.007134667875277593 	 0.007134667875277593
365	 16 	 CH2 	 CH2 	 0.0026011207142540675 	 0.0026011207142540675
365	 21 	 HN2O 	 HON2 	 0.004090193016608602 	 0.004090193016608602
366	 22 	 CH4O 	 CH4O 	 0.00023616030993496126 	 0.00023616030993496126
366	 25 	 Li 	 Li 	 3.464000953125015e-05 	 3.464000953125015e-05
366	 0 	 H2 	 H2 	 1.0293792282891117e-06 	 1.0293792282891117e-06
366	 2 	 FLi 	 LiF 	 0.007120604052322349 	 0.007120604052322349
366	 15 	 CH3 	 CH3 	 1.0619143854291871e-07 	 1.0619143854291871e-07
366	 9 	 Na2 	 Na2 	 1.4610618480282216e-06 	 1.4610618480282216e-06
366	 7 	 CO 	 OC 	 0.00035914845795080585 	 0.00035914845795080585
366	 12 	 HN 	 NH 	 0.0009462079638581423 	 0.0009462079638581423
366	 8 	 HLi 	 LiH 	 2.19041058103105e-06 	 2.19041058103105e-06
366	 10 	 NO 	 NO 	 8.752003630586905e-05 	 8.752003630586905e-05
366	 4 	 CO2 	 CO2 	 0.007589119094623564 	 0.007589119094623564
366	 14 	 N2O 	 N2O 	 0.003770847156750112 	 0.003770847156750112
366	 23 	 HF2 	 HF2 	 0.002692176798473979 	 0.002692176798473979
366	 24 	 C 	 C 	 3.681359347964148e-05 	 3.681359347964148e-05
366	 6 	 C2H2 	 C2H2 	 0.0001423319614420073 	 0.0001423319614420073
366	 17 	 H2O 	 OH2 	 0.00022615738146087238 	 0.00022615738146087238
366	 1 	 N2 	 N2 	 5.614041139586428e-06 	 5.614041139586428e-06
366	 3 	 CHN 	 CNH 	 0.0036219207585606013 	 0.0036219207585606013
366	 21 	 HN2O 	 HON2 	 0.004090279659733513 	 0.004090279659733513
366	 19 	 HO 	 OH 	 1.3449154773637682e-05 	 1.3449154773637682e-05
366	 13 	 O3 	 O3 	 0.0037188139359781887 	 0.0037188139359781887
366	 18 	 H3N 	 NH3 	 0.00038053341188255634 	 0.00038053341188255634
366	 20 	 CH 	 CH 	 2.7503516239179735e-07 	 2.7503516239179735e-07
366	 11 	 NO2 	 NO2 	 0.004607263460422665 	 0.004607263460422665
366	 16 	 CH2 	 CH2 	 0.002601131866724586 	 0.002601131866724586
366	 5 	 F2 	 F2 	 0.00020391024676182367 	 0.00020391024676182367
367	 5 	 F2 	 F2 	 0.00020409060255985526 	 0.00020409060255985526
367	 3 	 CHN 	 CNH 	 0.0036230173600897897 	 0.0036230173600897897
367	 18 	 H3N 	 NH3 	 0.0003806395123358589 	 0.0003806395123358589
367	 12 	 HN 	 NH 	 0.0009462545869185104 	 0.0009462545869185104
367	 25 	 Li 	 Li 	 3.494426436554434e-05 	 3.494426436554434e-05
367	 14 	 N2O 	 N2O 	 0.003768156519703317 	 0.003768156519703317
367	 6 	 C2H2 	 C2H2 	 0.00014174960548351442 	 0.00014174960548351442
367	 8 	 HLi 	 LiH 	 2.1328437627391987e-06 	 2.1328437627391987e-06
367	 24 	 C 	 C 	 3.650801888151952e-05 	 3.650801888151952e-05
367	 9 	 Na2 	 Na2 	 1.455200710351724e-06 	 1.455200710351724e-06
367	 7 	 CO 	 OC 	 0.00035902180504041156 	 0.00035902180504041156
367	 10 	 NO 	 NO 	 8.770200638739308e-05 	 8.770200638739308e-05
367	 4 	 CO2 	 CO2 	 0.007592641954420773 	 0.007592641954420773
367	 1 	 N2 	 N2 	 5.224522974734432e-06 	 5.224522974734432e-06
367	 16 	 CH2 	 CH2 	 0.0026017103836953864 	 0.0026017103836953864
367	 21 	 HN2O 	 HON2 	 0.004090383453141833 	 0.004090383453141833
367	 23 	 HF2 	 HF2 	 0.0026922416045367915 	 0.0026922416045367915
367	 2 	 FLi 	 LiF 	 0.007121296085239935 	 0.007121296085239935
367	 11 	 NO2 	 NO2 	 0.004609140902124964 	 0.004609140902124964
367	 13 	 O3 	 O3 	 0.0037193736266032734 	 0.0037193736266032734
367	 22 	 CH4O 	 CH4O 	 0.00023617119816952604 	 0.00023617119816952604
367	 17 	 H2O 	 OH2 	 0.00022619757656093897 	 0.00022619757656093897
367	 0 	 H2 	 H2 	 1.5465259316683667e-06 	 1.5465259316683667e-06
367	 19 	 HO 	 OH 	 1.3430741917065415e-05 	 1.3430741917065415e-05
367	 20 	 CH 	 CH 	 2.753216245489427e-07 	 2.753216245489427e-07
367	 15 	 CH3 	 CH3 	 1.1227105045776091e-07 	 1.1227105045776091e-07
368	 5 	 F2 	 F2 	 0.00020401231284369395 	 0.00020401231284369395
368	 2 	 FLi 	 LiF 	 0.007135783569822156 	 0.007135783569822156
368	 22 	 CH4O 	 CH4O 	 0.00023617401615959598 	 0.00023617401615959598
368	 1 	 N2 	 N2 	 5.721344256633733e-06 	 5.721344256633733e-06
368	 25 	 Li 	 Li 	 3.370876220832067e-05 	 3.370876220832067e-05
368	 24 	 C 	 C 	 3.683946385181647e-05 	 3.683946385181647e-05
368	 10 	 NO 	 NO 	 8.756692015737366e-05 	 8.756692015737366e-05
368	 7 	 CO 	 OC 	 0.00035885157452090696 	 0.00035885157452090696
368	 6 	 C2H2 	 C2H2 	 0.0001366977294804878 	 0.0001366977294804878
368	 12 	 HN 	 NH 	 0.0009460583814570263 	 0.0009460583814570263
368	 21 	 HN2O 	 HON2 	 0.004090519893019588 	 0.004090519893019588
368	 19 	 HO 	 OH 	 1.343178914540388e-05 	 1.343178914540388e-05
368	 20 	 CH 	 CH 	 2.7244910312637987e-07 	 2.7244910312637987e-07
368	 9 	 Na2 	 Na2 	 1.4600115329662678e-06 	 1.4600115329662678e-06
368	 18 	 H3N 	 NH3 	 0.00038069304573617904 	 0.00038069304573617904
368	 8 	 HLi 	 LiH 	 2.1121478227014162e-06 	 2.1121478227014162e-06
368	 11 	 NO2 	 NO2 	 0.004606912698579517 	 0.004606912698579517
368	 15 	 CH3 	 CH3 	 1.0177984691219276e-07 	 1.0177984691219276e-07
368	 16 	 CH2 	 CH2 	 0.0026015764025451396 	 0.0026015764025451396
368	 13 	 O3 	 O3 	 0.003718595260873297 	 0.003718595260873297
368	 4 	 CO2 	 CO2 	 0.007591919089769248 	 0.007591919089769248
368	 23 	 HF2 	 HF2 	 0.002692309858356478 	 0.002692309858356478
368	 3 	 CHN 	 CNH 	 0.0036235275802449863 	 0.0036235275802449863
368	 0 	 H2 	 H2 	 1.1538590695165806e-06 	 1.1538590695165806e-06
368	 17 	 H2O 	 OH2 	 0.0002260453917505824 	 0.0002260453917505824
368	 14 	 N2O 	 N2O 	 0.0037707718654888525 	 0.0037707718654888525
369	 22 	 CH4O 	 CH4O 	 0.0002361815394150406 	 0.0002361815394150406
369	 21 	 HN2O 	 HON2 	 0.004090664678683294 	 0.004090664678683294
369	 8 	 HLi 	 LiH 	 2.167444006755468e-06 	 2.167444006755468e-06
369	 25 	 Li 	 Li 	 3.511311179607284e-05 	 3.511311179607284e-05
369	 7 	 CO 	 OC 	 0.0003589618589768939 	 0.0003589618589768939
369	 17 	 H2O 	 OH2 	 0.00022572707795324003 	 0.00022572707795324003
369	 10 	 NO 	 NO 	 8.766062579580778e-05 	 8.766062579580778e-05
369	 1 	 N2 	 N2 	 5.77381882017694e-06 	 5.77381882017694e-06
369	 18 	 H3N 	 NH3 	 0.00038054967094830396 	 0.00038054967094830396
369	 4 	 CO2 	 CO2 	 0.007586160498626532 	 0.007586160498626532
369	 19 	 HO 	 OH 	 1.3430756914909112e-05 	 1.3430756914909112e-05
369	 9 	 Na2 	 Na2 	 1.4587761137498306e-06 	 1.4587761137498306e-06
369	 5 	 F2 	 F2 	 0.00020408038975168696 	 0.00020408038975168696
369	 13 	 O3 	 O3 	 0.003719161597964992 	 0.003719161597964992
369	 20 	 CH 	 CH 	 2.720811548855746e-07 	 2.720811548855746e-07
369	 0 	 H2 	 H2 	 1.3538270379933128e-06 	 1.3538270379933128e-06
369	 11 	 NO2 	 NO2 	 0.004608268251853343 	 0.004608268251853343
369	 15 	 CH3 	 CH3 	 9.868071919758539e-08 	 9.868071919758539e-08
369	 24 	 C 	 C 	 3.675554502317731e-05 	 3.675554502317731e-05
369	 12 	 HN 	 NH 	 0.000946533593535302 	 0.000946533593535302
369	 23 	 HF2 	 HF2 	 0.00269239316518331 	 0.00269239316518331
369	 2 	 FLi 	 LiF 	 0.007125247512689362 	 0.007125247512689362
369	 3 	 CHN 	 CNH 	 0.003622059403753589 	 0.003622059403753589
369	 6 	 C2H2 	 C2H2 	 0.00013641610433471436 	 0.00013641610433471436
369	 14 	 N2O 	 N2O 	 0.003771470125717955 	 0.003771470125717955
369	 16 	 CH2 	 CH2 	 0.002602602554336302 	 0.002602602554336302
370	 4 	 CO2 	 CO2 	 0.0075901355160205896 	 0.0075901355160205896
370	 24 	 C 	 C 	 3.683305654416314e-05 	 3.683305654416314e-05
370	 3 	 CHN 	 CNH 	 0.0036230376786181144 	 0.0036230376786181144
370	 8 	 HLi 	 LiH 	 2.1522492040020457e-06 	 2.1522492040020457e-06
370	 7 	 CO 	 OC 	 0.0003592830688907041 	 0.0003592830688907041
370	 5 	 F2 	 F2 	 0.00020395803788875733 	 0.00020395803788875733
370	 12 	 HN 	 NH 	 0.0009461972925677151 	 0.0009461972925677151
370	 16 	 CH2 	 CH2 	 0.002602281161361745 	 0.002602281161361745
370	 21 	 HN2O 	 HON2 	 0.004090934298740105 	 0.004090934298740105
370	 14 	 N2O 	 N2O 	 0.0037703177353440053 	 0.0037703177353440053
370	 18 	 H3N 	 NH3 	 0.00038027543739306894 	 0.00038027543739306894
370	 15 	 CH3 	 CH3 	 1.0115491882032212e-07 	 1.0115491882032212e-07
370	 0 	 H2 	 H2 	 1.0673594544971336e-06 	 1.0673594544971336e-06
370	 17 	 H2O 	 OH2 	 0.00022615348876949646 	 0.00022615348876949646
370	 19 	 HO 	 OH 	 1.3438099184480106e-05 	 1.3438099184480106e-05
370	 22 	 CH4O 	 CH4O 	 0.00023619992474669882 	 0.00023619992474669882
370	 10 	 NO 	 NO 	 8.774091583186068e-05 	 8.774091583186068e-05
370	 2 	 FLi 	 LiF 	 0.00712759374876931 	 0.00712759374876931
370	 11 	 NO2 	 NO2 	 0.004610118491072303 	 0.004610118491072303
370	 20 	 CH 	 CH 	 2.749714256340529e-07 	 2.749714256340529e-07
370	 9 	 Na2 	 Na2 	 1.4509389618006686e-06 	 1.4509389618006686e-06
370	 13 	 O3 	 O3 	 0.0037199381509485166 	 0.0037199381509485166
370	 6 	 C2H2 	 C2H2 	 0.00014155651743158598 	 0.00014155651743158598
370	 1 	 N2 	 N2 	 5.696596235181417e-06 	 5.696596235181417e-06
370	 25 	 Li 	 Li 	 3.277913349930548e-05 	 3.277913349930548e-05
370	 23 	 HF2 	 HF2 	 0.0026924728713256926 	 0.0026924728713256926
371	 9 	 Na2 	 Na2 	 1.4593308232859103e-06 	 1.4593308232859103e-06
371	 2 	 FLi 	 LiF 	 0.007118893675071347 	 0.007118893675071347
371	 3 	 CHN 	 CNH 	 0.003623861122930218 	 0.003623861122930218
371	 7 	 CO 	 OC 	 0.00035925335293305835 	 0.00035925335293305835
371	 19 	 HO 	 OH 	 1.3414439761535955e-05 	 1.3414439761535955e-05
371	 10 	 NO 	 NO 	 8.760310446663302e-05 	 8.760310446663302e-05
371	 1 	 N2 	 N2 	 5.5934177273293765e-06 	 5.5934177273293765e-06
371	 13 	 O3 	 O3 	 0.0037215726624481226 	 0.0037215726624481226
371	 0 	 H2 	 H2 	 1.1182207427748422e-06 	 1.1182207427748422e-06
371	 6 	 C2H2 	 C2H2 	 0.000136688954376665 	 0.000136688954376665
371	 12 	 HN 	 NH 	 0.0009462224994148251 	 0.0009462224994148251
371	 25 	 Li 	 Li 	 3.6209504357165995e-05 	 3.6209504357165995e-05
371	 5 	 F2 	 F2 	 0.00020414984946540382 	 0.00020414984946540382
371	 11 	 NO2 	 NO2 	 0.004609617798354942 	 0.004609617798354942
371	 24 	 C 	 C 	 3.611783810391138e-05 	 3.611783810391138e-05
371	 23 	 HF2 	 HF2 	 0.0026924846262889263 	 0.0026924846262889263
371	 14 	 N2O 	 N2O 	 0.0037715848982529106 	 0.0037715848982529106
371	 18 	 H3N 	 NH3 	 0.00038007501307029843 	 0.00038007501307029843
371	 21 	 HN2O 	 HON2 	 0.004091038183162396 	 0.004091038183162396
371	 20 	 CH 	 CH 	 2.784374717204396e-07 	 2.784374717204396e-07
371	 8 	 HLi 	 LiH 	 2.194213685628629e-06 	 2.194213685628629e-06
371	 15 	 CH3 	 CH3 	 1.1246774582790172e-07 	 1.1246774582790172e-07
371	 22 	 CH4O 	 CH4O 	 0.00023620179653185554 	 0.00023620179653185554
371	 16 	 CH2 	 CH2 	 0.002601404599267686 	 0.002601404599267686
371	 4 	 CO2 	 CO2 	 0.007587712768644462 	 0.007587712768644462
371	 17 	 H2O 	 OH2 	 0.0002257360638039794 	 0.0002257360638039794
372	 5 	 F2 	 F2 	 0.00020407154211601306 	 0.00020407154211601306
372	 0 	 H2 	 H2 	 1.4299333007024825e-06 	 1.4299333007024825e-06
