#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
340	 8 	 HLi 	 LiH 	 3.5306949580192547e-07 	 3.5306949580192547e-07
340	 15 	 CH3 	 CH3 	 6.197369310680369e-05 	 6.197369310680369e-05
340	 17 	 H2O 	 OH2 	 0.0005741595888093017 	 0.0005741595888093017
340	 24 	 C 	 C 	 0.00010013728252730605 	 0.00010013728252730605
340	 12 	 HN 	 NH 	 0.0014724379496619728 	 0.0014724379496619728
341	 10 	 NO 	 NO 	 9.098055345981292e-05 	 9.098055345981292e-05
341	 0 	 H2 	 H2 	 1.4114222883126277e-06 	 1.4114222883126277e-06
341	 8 	 HLi 	 LiH 	 3.310227302331124e-07 	 3.310227302331124e-07
341	 5 	 F2 	 F2 	 0.00030302143909747913 	 0.00030302143909747913
341	 12 	 HN 	 NH 	 0.0014722581557624756 	 0.0014722581557624756
341	 3 	 CHN 	 CNH 	 0.002559103723458648 	 0.002559103723458648
341	 19 	 HO 	 OH 	 4.1551415152316356e-05 	 4.1551415152316356e-05
341	 2 	 FLi 	 LiF 	 0.006791091960216761 	 0.006791091960216761
341	 6 	 C2H2 	 C2H2 	 9.899670450361317e-05 	 9.899670450361317e-05
341	 24 	 C 	 C 	 0.00010006060382925037 	 0.00010006060382925037
341	 21 	 HN2O 	 HON2 	 0.005290080238259195 	 0.005290080238259195
341	 9 	 Na2 	 Na2 	 3.285841214590921e-05 	 3.285841214590921e-05
341	 1 	 N2 	 N2 	 9.105048354886503e-06 	 9.105048354886503e-06
341	 16 	 CH2 	 CH2 	 0.0035670408029376084 	 0.0035670408029376084
341	 14 	 N2O 	 N2O 	 0.0038567089986881005 	 0.0038567089986881005
341	 7 	 CO 	 OC 	 0.00033218122551741125 	 0.00033218122551741125
341	 11 	 NO2 	 NO2 	 0.004619704818468357 	 0.004619704818468357
341	 22 	 CH4O 	 CH4O 	 0.0002812888307777048 	 0.0002812888307777048
341	 15 	 CH3 	 CH3 	 6.189383711187914e-05 	 6.189383711187914e-05
341	 25 	 Li 	 Li 	 3.3702131754971425e-05 	 3.3702131754971425e-05
341	 17 	 H2O 	 OH2 	 0.0005734738535599098 	 0.0005734738535599098
341	 23 	 HF2 	 HF2 	 0.003503809324040495 	 0.003503809324040495
341	 4 	 CO2 	 CO2 	 0.00636821383320711 	 0.00636821383320711
341	 20 	 CH 	 CH 	 2.048107110559651e-06 	 2.048107110559651e-06
341	 18 	 H3N 	 NH3 	 0.0010216958466407887 	 0.0010216958466407887
341	 13 	 O3 	 O3 	 0.004120048386431567 	 0.004120048386431567
342	 10 	 NO 	 NO 	 9.105515490278609e-05 	 9.105515490278609e-05
342	 0 	 H2 	 H2 	 1.3382930111148112e-06 	 1.3382930111148112e-06
342	 7 	 CO 	 OC 	 0.0003325942242061001 	 0.0003325942242061001
342	 5 	 F2 	 F2 	 0.00030311409640010995 	 0.00030311409640010995
342	 14 	 N2O 	 N2O 	 0.003851517083522762 	 0.003851517083522762
342	 18 	 H3N 	 NH3 	 0.0010222335160376724 	 0.0010222335160376724
342	 3 	 CHN 	 CNH 	 0.0025583705654134425 	 0.0025583705654134425
342	 19 	 HO 	 OH 	 4.1284873287612376e-05 	 4.1284873287612376e-05
342	 2 	 FLi 	 LiF 	 0.006782464561377576 	 0.006782464561377576
342	 9 	 Na2 	 Na2 	 3.2843831500439226e-05 	 3.2843831500439226e-05
342	 20 	 CH 	 CH 	 6.86153138631462e-07 	 6.86153138631462e-07
342	 22 	 CH4O 	 CH4O 	 0.0002812890453349843 	 0.0002812890453349843
342	 13 	 O3 	 O3 	 0.004125483090754071 	 0.004125483090754071
342	 12 	 HN 	 NH 	 0.0014717120948686377 	 0.0014717120948686377
342	 17 	 H2O 	 OH2 	 0.0005705661215224041 	 0.0005705661215224041
342	 21 	 HN2O 	 HON2 	 0.005290088194312642 	 0.005290088194312642
342	 24 	 C 	 C 	 0.00010028027140430862 	 0.00010028027140430862
342	 11 	 NO2 	 NO2 	 0.00462293005828178 	 0.00462293005828178
342	 15 	 CH3 	 CH3 	 6.176393273964118e-05 	 6.176393273964118e-05
342	 23 	 HF2 	 HF2 	 0.003503810614492559 	 0.003503810614492559
342	 16 	 CH2 	 CH2 	 0.0035669880251886876 	 0.0035669880251886876
342	 25 	 Li 	 Li 	 3.806804648027177e-05 	 3.806804648027177e-05
342	 8 	 HLi 	 LiH 	 3.8476954356081496e-07 	 3.8476954356081496e-07
342	 4 	 CO2 	 CO2 	 0.006366908589347917 	 0.006366908589347917
342	 6 	 C2H2 	 C2H2 	 0.00010471073381684211 	 0.00010471073381684211
342	 1 	 N2 	 N2 	 9.064776584457788e-06 	 9.064776584457788e-06
343	 2 	 FLi 	 LiF 	 0.006790294631009724 	 0.006790294631009724
343	 5 	 F2 	 F2 	 0.0003027400125019707 	 0.0003027400125019707
343	 15 	 CH3 	 CH3 	 6.176064581695734e-05 	 6.176064581695734e-05
343	 19 	 HO 	 OH 	 4.1455384335869325e-05 	 4.1455384335869325e-05
343	 17 	 H2O 	 OH2 	 0.0005689254785891599 	 0.0005689254785891599
343	 3 	 CHN 	 CNH 	 0.0025555002590063876 	 0.0025555002590063876
343	 10 	 NO 	 NO 	 9.052292529533872e-05 	 9.052292529533872e-05
343	 11 	 NO2 	 NO2 	 0.004608652163708097 	 0.004608652163708097
343	 9 	 Na2 	 Na2 	 3.2897457716531425e-05 	 3.2897457716531425e-05
343	 23 	 HF2 	 HF2 	 0.0035038093689579793 	 0.0035038093689579793
343	 12 	 HN 	 NH 	 0.0014725247871635449 	 0.0014725247871635449
343	 16 	 CH2 	 CH2 	 0.003566659790434951 	 0.003566659790434951
343	 24 	 C 	 C 	 0.00010040313423799563 	 0.00010040313423799563
343	 4 	 CO2 	 CO2 	 0.006363315684651739 	 0.006363315684651739
343	 7 	 CO 	 OC 	 0.00033246993733165533 	 0.00033246993733165533
343	 14 	 N2O 	 N2O 	 0.0038485286939698242 	 0.0038485286939698242
343	 8 	 HLi 	 LiH 	 3.316984906848888e-07 	 3.316984906848888e-07
343	 0 	 H2 	 H2 	 1.1278261044341555e-06 	 1.1278261044341555e-06
343	 25 	 Li 	 Li 	 3.667330369809255e-05 	 3.667330369809255e-05
343	 21 	 HN2O 	 HON2 	 0.005290081269656963 	 0.005290081269656963
343	 1 	 N2 	 N2 	 9.537493659830638e-06 	 9.537493659830638e-06
343	 13 	 O3 	 O3 	 0.004125069413683615 	 0.004125069413683615
343	 6 	 C2H2 	 C2H2 	 9.8810875693395e-05 	 9.8810875693395e-05
343	 18 	 H3N 	 NH3 	 0.001021997489812277 	 0.001021997489812277
343	 20 	 CH 	 CH 	 2.06275154833831e-06 	 2.06275154833831e-06
343	 22 	 CH4O 	 CH4O 	 0.00028128866796452195 	 0.00028128866796452195
344	 20 	 CH 	 CH 	 2.021965691778344e-06 	 2.021965691778344e-06
344	 19 	 HO 	 OH 	 4.149663513202987e-05 	 4.149663513202987e-05
344	 6 	 C2H2 	 C2H2 	 0.00010478277907480837 	 0.00010478277907480837
344	 3 	 CHN 	 CNH 	 0.0025569408339095163 	 0.0025569408339095163
344	 18 	 H3N 	 NH3 	 0.0010214779043681399 	 0.0010214779043681399
344	 0 	 H2 	 H2 	 1.4389483554523743e-06 	 1.4389483554523743e-06
344	 8 	 HLi 	 LiH 	 3.425132285087471e-07 	 3.425132285087471e-07
344	 17 	 H2O 	 OH2 	 0.0005688627538881435 	 0.0005688627538881435
344	 21 	 HN2O 	 HON2 	 0.005290082837985962 	 0.005290082837985962
344	 4 	 CO2 	 CO2 	 0.006363717122421737 	 0.006363717122421737
344	 10 	 NO 	 NO 	 9.095162045534116e-05 	 9.095162045534116e-05
344	 2 	 FLi 	 LiF 	 0.006783979138521051 	 0.006783979138521051
344	 15 	 CH3 	 CH3 	 6.197025482436898e-05 	 6.197025482436898e-05
344	 16 	 CH2 	 CH2 	 0.003566339938513342 	 0.003566339938513342
344	 7 	 CO 	 OC 	 0.0003328512311812738 	 0.0003328512311812738
344	 24 	 C 	 C 	 0.00010030648379487174 	 0.00010030648379487174
344	 1 	 N2 	 N2 	 9.721469924451945e-06 	 9.721469924451945e-06
344	 13 	 O3 	 O3 	 0.004123331537013045 	 0.004123331537013045
344	 14 	 N2O 	 N2O 	 0.0038419358210340484 	 0.0038419358210340484
344	 25 	 Li 	 Li 	 3.995970685820357e-05 	 3.995970685820357e-05
344	 22 	 CH4O 	 CH4O 	 0.0002812890739691311 	 0.0002812890739691311
344	 5 	 F2 	 F2 	 0.0003029353142184891 	 0.0003029353142184891
344	 12 	 HN 	 NH 	 0.0014714215408746264 	 0.0014714215408746264
344	 9 	 Na2 	 Na2 	 3.287715903493475e-05 	 3.287715903493475e-05
344	 11 	 NO2 	 NO2 	 0.004627954779714787 	 0.004627954779714787
344	 23 	 HF2 	 HF2 	 0.0035038142120870086 	 0.0035038142120870086
345	 20 	 CH 	 CH 	 2.0424926303641743e-06 	 2.0424926303641743e-06
345	 14 	 N2O 	 N2O 	 0.0038505254170721833 	 0.0038505254170721833
345	 24 	 C 	 C 	 0.0001002122895728434 	 0.0001002122895728434
345	 5 	 F2 	 F2 	 0.0003036200296189182 	 0.0003036200296189182
345	 12 	 HN 	 NH 	 0.0014718156527582093 	 0.0014718156527582093
345	 25 	 Li 	 Li 	 3.759838912457117e-05 	 3.759838912457117e-05
345	 21 	 HN2O 	 HON2 	 0.005290089546496625 	 0.005290089546496625
345	 11 	 NO2 	 NO2 	 0.0046232086478797995 	 0.0046232086478797995
345	 4 	 CO2 	 CO2 	 0.006369805196932174 	 0.006369805196932174
345	 17 	 H2O 	 OH2 	 0.0005698758213644369 	 0.0005698758213644369
345	 1 	 N2 	 N2 	 9.449935615596348e-06 	 9.449935615596348e-06
345	 19 	 HO 	 OH 	 4.140251005644553e-05 	 4.140251005644553e-05
345	 6 	 C2H2 	 C2H2 	 0.00010026814378106684 	 0.00010026814378106684
345	 0 	 H2 	 H2 	 1.2723767429478422e-06 	 1.2723767429478422e-06
345	 8 	 HLi 	 LiH 	 3.8243534618372614e-07 	 3.8243534618372614e-07
345	 3 	 CHN 	 CNH 	 0.002561690246458593 	 0.002561690246458593
345	 2 	 FLi 	 LiF 	 0.006792180589293588 	 0.006792180589293588
345	 22 	 CH4O 	 CH4O 	 0.0002812886112925968 	 0.0002812886112925968
345	 15 	 CH3 	 CH3 	 6.170337199085831e-05 	 6.170337199085831e-05
345	 23 	 HF2 	 HF2 	 0.003503805965832263 	 0.003503805965832263
345	 10 	 NO 	 NO 	 9.100731446651106e-05 	 9.100731446651106e-05
345	 7 	 CO 	 OC 	 0.0003325438558594932 	 0.0003325438558594932
345	 16 	 CH2 	 CH2 	 0.003566393142935603 	 0.003566393142935603
345	 13 	 O3 	 O3 	 0.004124698124530061 	 0.004124698124530061
345	 9 	 Na2 	 Na2 	 3.286172654213653e-05 	 3.286172654213653e-05
345	 18 	 H3N 	 NH3 	 0.0010200638997293096 	 0.0010200638997293096
346	 10 	 NO 	 NO 	 9.118513989235863e-05 	 9.118513989235863e-05
346	 4 	 CO2 	 CO2 	 0.006363110707853448 	 0.006363110707853448
346	 15 	 CH3 	 CH3 	 6.208848142286477e-05 	 6.208848142286477e-05
346	 5 	 F2 	 F2 	 0.0003033584382235911 	 0.0003033584382235911
346	 14 	 N2O 	 N2O 	 0.0038472825971398762 	 0.0038472825971398762
346	 25 	 Li 	 Li 	 3.494993571152682e-05 	 3.494993571152682e-05
346	 24 	 C 	 C 	 0.00010024120823533813 	 0.00010024120823533813
346	 12 	 HN 	 NH 	 0.0014719407862315076 	 0.0014719407862315076
346	 6 	 C2H2 	 C2H2 	 0.00010436902734498185 	 0.00010436902734498185
346	 13 	 O3 	 O3 	 0.004111969377110596 	 0.004111969377110596
346	 21 	 HN2O 	 HON2 	 0.005290084488014882 	 0.005290084488014882
346	 22 	 CH4O 	 CH4O 	 0.0002812885544357259 	 0.0002812885544357259
346	 1 	 N2 	 N2 	 9.723265359788677e-06 	 9.723265359788677e-06
346	 18 	 H3N 	 NH3 	 0.001022127998339477 	 0.001022127998339477
346	 11 	 NO2 	 NO2 	 0.004603310794594525 	 0.004603310794594525
346	 17 	 H2O 	 OH2 	 0.0005707123577812805 	 0.0005707123577812805
346	 16 	 CH2 	 CH2 	 0.0035677688969861757 	 0.0035677688969861757
346	 19 	 HO 	 OH 	 4.189092932241948e-05 	 4.189092932241948e-05
346	 2 	 FLi 	 LiF 	 0.0067844018227513625 	 0.0067844018227513625
346	 23 	 HF2 	 HF2 	 0.0035038063816220503 	 0.0035038063816220503
346	 20 	 CH 	 CH 	 2.1621622952939572e-06 	 2.1621622952939572e-06
346	 3 	 CHN 	 CNH 	 0.0025623752312077227 	 0.0025623752312077227
346	 8 	 HLi 	 LiH 	 3.764421792306506e-07 	 3.764421792306506e-07
346	 7 	 CO 	 OC 	 0.0003340219609025336 	 0.0003340219609025336
346	 0 	 H2 	 H2 	 1.3489358961936894e-06 	 1.3489358961936894e-06
346	 9 	 Na2 	 Na2 	 3.285031430923095e-05 	 3.285031430923095e-05
347	 22 	 CH4O 	 CH4O 	 0.00028128890495809065 	 0.00028128890495809065
347	 1 	 N2 	 N2 	 9.714659443250954e-06 	 9.714659443250954e-06
347	 6 	 C2H2 	 C2H2 	 0.00010466063036827854 	 0.00010466063036827854
347	 8 	 HLi 	 LiH 	 3.485173703830964e-07 	 3.485173703830964e-07
347	 9 	 Na2 	 Na2 	 3.2853815778133236e-05 	 3.2853815778133236e-05
347	 13 	 O3 	 O3 	 0.0041187253192277755 	 0.0041187253192277755
347	 24 	 C 	 C 	 0.00010028741800235044 	 0.00010028741800235044
347	 12 	 HN 	 NH 	 0.001472260794208035 	 0.001472260794208035
347	 25 	 Li 	 Li 	 3.6898094491755916e-05 	 3.6898094491755916e-05
347	 4 	 CO2 	 CO2 	 0.0063699339461131075 	 0.0063699339461131075
347	 17 	 H2O 	 OH2 	 0.0005725210310574153 	 0.0005725210310574153
347	 18 	 H3N 	 NH3 	 0.0010215436101230356 	 0.0010215436101230356
347	 20 	 CH 	 CH 	 2.17456788114606e-06 	 2.17456788114606e-06
347	 15 	 CH3 	 CH3 	 6.200221705886287e-05 	 6.200221705886287e-05
347	 21 	 HN2O 	 HON2 	 0.005290099796876072 	 0.005290099796876072
347	 16 	 CH2 	 CH2 	 0.0035675447902124824 	 0.0035675447902124824
347	 23 	 HF2 	 HF2 	 0.0035038136476680582 	 0.0035038136476680582
347	 19 	 HO 	 OH 	 4.1386485187632265e-05 	 4.1386485187632265e-05
347	 14 	 N2O 	 N2O 	 0.003851356150379914 	 0.003851356150379914
347	 10 	 NO 	 NO 	 9.097722609631819e-05 	 9.097722609631819e-05
347	 3 	 CHN 	 CNH 	 0.0025585908323646203 	 0.0025585908323646203
347	 0 	 H2 	 H2 	 1.1703034442313315e-06 	 1.1703034442313315e-06
347	 2 	 FLi 	 LiF 	 0.0067910677046144575 	 0.0067910677046144575
347	 11 	 NO2 	 NO2 	 0.0046248174721584025 	 0.0046248174721584025
347	 5 	 F2 	 F2 	 0.0003028833037856347 	 0.0003028833037856347
347	 7 	 CO 	 OC 	 0.00033286496179148255 	 0.00033286496179148255
348	 12 	 HN 	 NH 	 0.001471559250770347 	 0.001471559250770347
348	 20 	 CH 	 CH 	 6.910816456860599e-07 	 6.910816456860599e-07
348	 16 	 CH2 	 CH2 	 0.003565898528477099 	 0.003565898528477099
348	 5 	 F2 	 F2 	 0.00030300579114512794 	 0.00030300579114512794
348	 6 	 C2H2 	 C2H2 	 0.00010479744669390713 	 0.00010479744669390713
348	 3 	 CHN 	 CNH 	 0.002558184047149841 	 0.002558184047149841
348	 11 	 NO2 	 NO2 	 0.004638910340155244 	 0.004638910340155244
348	 7 	 CO 	 OC 	 0.00033264541851399956 	 0.00033264541851399956
348	 18 	 H3N 	 NH3 	 0.001021964789059308 	 0.001021964789059308
348	 14 	 N2O 	 N2O 	 0.0038523334054709666 	 0.0038523334054709666
348	 8 	 HLi 	 LiH 	 3.318554655216742e-07 	 3.318554655216742e-07
348	 0 	 H2 	 H2 	 1.2316623286491285e-06 	 1.2316623286491285e-06
348	 22 	 CH4O 	 CH4O 	 0.0002812892098147489 	 0.0002812892098147489
348	 9 	 Na2 	 Na2 	 3.285150404662418e-05 	 3.285150404662418e-05
348	 17 	 H2O 	 OH2 	 0.0005691537238706462 	 0.0005691537238706462
348	 23 	 HF2 	 HF2 	 0.003503805959414041 	 0.003503805959414041
348	 4 	 CO2 	 CO2 	 0.006361317525233961 	 0.006361317525233961
348	 2 	 FLi 	 LiF 	 0.006789447407157 	 0.006789447407157
348	 13 	 O3 	 O3 	 0.004126027532549139 	 0.004126027532549139
348	 10 	 NO 	 NO 	 9.092594411413237e-05 	 9.092594411413237e-05
348	 15 	 CH3 	 CH3 	 6.207783148487502e-05 	 6.207783148487502e-05
348	 21 	 HN2O 	 HON2 	 0.00529008590468249 	 0.00529008590468249
348	 1 	 N2 	 N2 	 9.71932088361419e-06 	 9.71932088361419e-06
348	 25 	 Li 	 Li 	 3.674049553873762e-05 	 3.674049553873762e-05
348	 19 	 HO 	 OH 	 4.153045641136126e-05 	 4.153045641136126e-05
348	 24 	 C 	 C 	 0.0001003220488413807 	 0.0001003220488413807
349	 8 	 HLi 	 LiH 	 3.770601489552078e-07 	 3.770601489552078e-07
349	 17 	 H2O 	 OH2 	 0.0005709116141576082 	 0.0005709116141576082
349	 7 	 CO 	 OC 	 0.0003318971666451709 	 0.0003318971666451709
349	 21 	 HN2O 	 HON2 	 0.005290093366494057 	 0.005290093366494057
349	 24 	 C 	 C 	 0.0001002203877619752 	 0.0001002203877619752
349	 20 	 CH 	 CH 	 2.045455078354851e-06 	 2.045455078354851e-06
349	 1 	 N2 	 N2 	 9.501190168523035e-06 	 9.501190168523035e-06
349	 5 	 F2 	 F2 	 0.00030362860644684 	 0.00030362860644684
349	 12 	 HN 	 NH 	 0.0014724581840205434 	 0.0014724581840205434
349	 0 	 H2 	 H2 	 1.1693691752793223e-06 	 1.1693691752793223e-06
349	 9 	 Na2 	 Na2 	 3.2849062825594773e-05 	 3.2849062825594773e-05
349	 2 	 FLi 	 LiF 	 0.006790131282105881 	 0.006790131282105881
349	 22 	 CH4O 	 CH4O 	 0.00028128957638996223 	 0.00028128957638996223
349	 14 	 N2O 	 N2O 	 0.0038459579338753058 	 0.0038459579338753058
349	 13 	 O3 	 O3 	 0.004090479147406183 	 0.004090479147406183
349	 4 	 CO2 	 CO2 	 0.006375081652011508 	 0.006375081652011508
349	 10 	 NO 	 NO 	 9.041212494296422e-05 	 9.041212494296422e-05
349	 25 	 Li 	 Li 	 3.538145587123218e-05 	 3.538145587123218e-05
349	 11 	 NO2 	 NO2 	 0.004626960623235474 	 0.004626960623235474
349	 15 	 CH3 	 CH3 	 6.172507771075249e-05 	 6.172507771075249e-05
349	 3 	 CHN 	 CNH 	 0.002560595369261139 	 0.002560595369261139
349	 6 	 C2H2 	 C2H2 	 0.0001047406134457219 	 0.0001047406134457219
349	 18 	 H3N 	 NH3 	 0.001020884987433159 	 0.001020884987433159
349	 16 	 CH2 	 CH2 	 0.0035674703768626527 	 0.0035674703768626527
349	 19 	 HO 	 OH 	 4.186108624405024e-05 	 4.186108624405024e-05
349	 23 	 HF2 	 HF2 	 0.0035038085401943547 	 0.0035038085401943547
350	 17 	 H2O 	 OH2 	 0.000570728887935072 	 0.000570728887935072
350	 10 	 NO 	 NO 	 9.08898575411342e-05 	 9.08898575411342e-05
350	 12 	 HN 	 NH 	 0.001472092371342354 	 0.001472092371342354
350	 1 	 N2 	 N2 	 9.702643344531626e-06 	 9.702643344531626e-06
350	 22 	 CH4O 	 CH4O 	 0.0002812897985870425 	 0.0002812897985870425
350	 11 	 NO2 	 NO2 	 0.004624838711868152 	 0.004624838711868152
350	 8 	 HLi 	 LiH 	 3.320569665671231e-07 	 3.320569665671231e-07
350	 5 	 F2 	 F2 	 0.0003031958354846599 	 0.0003031958354846599
350	 24 	 C 	 C 	 0.00010011882930663945 	 0.00010011882930663945
350	 25 	 Li 	 Li 	 3.985117303201412e-05 	 3.985117303201412e-05
350	 18 	 H3N 	 NH3 	 0.0010203820398870186 	 0.0010203820398870186
350	 9 	 Na2 	 Na2 	 3.2872924090746625e-05 	 3.2872924090746625e-05
350	 21 	 HN2O 	 HON2 	 0.005290090932514587 	 0.005290090932514587
350	 3 	 CHN 	 CNH 	 0.002558892318442557 	 0.002558892318442557
350	 14 	 N2O 	 N2O 	 0.0038518244213436746 	 0.0038518244213436746
350	 2 	 FLi 	 LiF 	 0.006793878588958852 	 0.006793878588958852
350	 19 	 HO 	 OH 	 4.154097339410596e-05 	 4.154097339410596e-05
350	 20 	 CH 	 CH 	 2.0424482205231345e-06 	 2.0424482205231345e-06
350	 4 	 CO2 	 CO2 	 0.0063669940593870725 	 0.0063669940593870725
350	 16 	 CH2 	 CH2 	 0.003566949651561116 	 0.003566949651561116
350	 23 	 HF2 	 HF2 	 0.0035038142111011414 	 0.0035038142111011414
350	 15 	 CH3 	 CH3 	 6.187025479933006e-05 	 6.187025479933006e-05
350	 6 	 C2H2 	 C2H2 	 9.868938241311114e-05 	 9.868938241311114e-05
350	 13 	 O3 	 O3 	 0.004087428023328652 	 0.004087428023328652
350	 0 	 H2 	 H2 	 1.194014260054465e-06 	 1.194014260054465e-06
350	 7 	 CO 	 OC 	 0.0003325038116107787 	 0.0003325038116107787
351	 24 	 C 	 C 	 0.00010253757703747811 	 0.00010253757703747811
351	 22 	 CH4O 	 CH4O 	 0.00028128854316202397 	 0.00028128854316202397
351	 18 	 H3N 	 NH3 	 0.0010218169267931256 	 0.0010218169267931256
351	 10 	 NO 	 NO 	 9.102326619751623e-05 	 9.102326619751623e-05
351	 14 	 N2O 	 N2O 	 0.0038471359037615003 	 0.0038471359037615003
351	 8 	 HLi 	 LiH 	 3.792556759815806e-07 	 3.792556759815806e-07
351	 16 	 CH2 	 CH2 	 0.0035685385830355773 	 0.0035685385830355773
351	 7 	 CO 	 OC 	 0.0003327522467709583 	 0.0003327522467709583
351	 15 	 CH3 	 CH3 	 6.165378710305965e-05 	 6.165378710305965e-05
351	 23 	 HF2 	 HF2 	 0.003503812728276521 	 0.003503812728276521
351	 6 	 C2H2 	 C2H2 	 9.866846348432438e-05 	 9.866846348432438e-05
351	 12 	 HN 	 NH 	 0.0014717161892318425 	 0.0014717161892318425
351	 9 	 Na2 	 Na2 	 3.2883824001885405e-05 	 3.2883824001885405e-05
351	 17 	 H2O 	 OH2 	 0.0005704768104851787 	 0.0005704768104851787
351	 4 	 CO2 	 CO2 	 0.006365374051386677 	 0.006365374051386677
351	 5 	 F2 	 F2 	 0.0003037758922084903 	 0.0003037758922084903
351	 3 	 CHN 	 CNH 	 0.002555283938510631 	 0.002555283938510631
351	 19 	 HO 	 OH 	 4.1828624535706286e-05 	 4.1828624535706286e-05
351	 21 	 HN2O 	 HON2 	 0.005290090714921485 	 0.005290090714921485
351	 11 	 NO2 	 NO2 	 0.004621132667920965 	 0.004621132667920965
351	 13 	 O3 	 O3 	 0.004158637622825616 	 0.004158637622825616
351	 1 	 N2 	 N2 	 9.496676558273477e-06 	 9.496676558273477e-06
351	 20 	 CH 	 CH 	 2.0593783799375136e-06 	 2.0593783799375136e-06
351	 25 	 Li 	 Li 	 3.747673511630938e-05 	 3.747673511630938e-05
351	 2 	 FLi 	 LiF 	 0.006792856108807846 	 0.006792856108807846
351	 0 	 H2 	 H2 	 1.1097748615209605e-06 	 1.1097748615209605e-06
352	 18 	 H3N 	 NH3 	 0.001021066249132082 	 0.001021066249132082
352	 7 	 CO 	 OC 	 0.00033222852313550313 	 0.00033222852313550313
352	 14 	 N2O 	 N2O 	 0.003852804552212065 	 0.003852804552212065
352	 15 	 CH3 	 CH3 	 6.194233017463816e-05 	 6.194233017463816e-05
352	 16 	 CH2 	 CH2 	 0.0035664599252613447 	 0.0035664599252613447
352	 21 	 HN2O 	 HON2 	 0.005290081121015334 	 0.005290081121015334
352	 9 	 Na2 	 Na2 	 3.2896450699796784e-05 	 3.2896450699796784e-05
352	 0 	 H2 	 H2 	 1.3568286663082163e-06 	 1.3568286663082163e-06
352	 12 	 HN 	 NH 	 0.0014724794536288741 	 0.0014724794536288741
352	 5 	 F2 	 F2 	 0.00030354521902304754 	 0.00030354521902304754
352	 8 	 HLi 	 LiH 	 3.491369993818965e-07 	 3.491369993818965e-07
352	 17 	 H2O 	 OH2 	 0.000569385245199668 	 0.000569385245199668
352	 23 	 HF2 	 HF2 	 0.003503810026983426 	 0.003503810026983426
352	 20 	 CH 	 CH 	 1.8889237976475813e-06 	 1.8889237976475813e-06
352	 24 	 C 	 C 	 0.00010028712074798946 	 0.00010028712074798946
352	 3 	 CHN 	 CNH 	 0.0025618247626446626 	 0.0025618247626446626
352	 11 	 NO2 	 NO2 	 0.004620769037006497 	 0.004620769037006497
352	 10 	 NO 	 NO 	 9.041027559289286e-05 	 9.041027559289286e-05
352	 6 	 C2H2 	 C2H2 	 0.0001045631038730725 	 0.0001045631038730725
352	 4 	 CO2 	 CO2 	 0.006369148014451128 	 0.006369148014451128
352	 19 	 HO 	 OH 	 4.1931883134129725e-05 	 4.1931883134129725e-05
352	 13 	 O3 	 O3 	 0.004116024138236783 	 0.004116024138236783
352	 2 	 FLi 	 LiF 	 0.0067999759918194996 	 0.0067999759918194996
352	 25 	 Li 	 Li 	 3.64192545551481e-05 	 3.64192545551481e-05
352	 1 	 N2 	 N2 	 9.704852067923882e-06 	 9.704852067923882e-06
352	 22 	 CH4O 	 CH4O 	 0.00028128953160324764 	 0.00028128953160324764
353	 10 	 NO 	 NO 	 9.041169289318112e-05 	 9.041169289318112e-05
353	 9 	 Na2 	 Na2 	 3.2897364604915894e-05 	 3.2897364604915894e-05
353	 21 	 HN2O 	 HON2 	 0.005290100547624619 	 0.005290100547624619
353	 19 	 HO 	 OH 	 4.140538610333409e-05 	 4.140538610333409e-05
353	 3 	 CHN 	 CNH 	 0.0025561821443129467 	 0.0025561821443129467
353	 8 	 HLi 	 LiH 	 3.743504391180282e-07 	 3.743504391180282e-07
353	 7 	 CO 	 OC 	 0.00033268877178816 	 0.00033268877178816
353	 6 	 C2H2 	 C2H2 	 9.891762590415602e-05 	 9.891762590415602e-05
353	 22 	 CH4O 	 CH4O 	 0.00028128939811187436 	 0.00028128939811187436
353	 14 	 N2O 	 N2O 	 0.003854545999827515 	 0.003854545999827515
353	 24 	 C 	 C 	 0.00010035564600341077 	 0.00010035564600341077
353	 5 	 F2 	 F2 	 0.00030357922194428755 	 0.00030357922194428755
353	 15 	 CH3 	 CH3 	 6.185086145810754e-05 	 6.185086145810754e-05
353	 1 	 N2 	 N2 	 9.760913437698801e-06 	 9.760913437698801e-06
353	 23 	 HF2 	 HF2 	 0.0035038103471444035 	 0.0035038103471444035
