#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
82	 16 	 O3 	 O3 	 0.0019740347354191045 	 0.0019740347354191045
82	 31 	 O 	 O 	 2.9476626835159767e-05 	 2.9476626835159767e-05
82	 9 	 CO 	 OC 	 0.0004384923267506998 	 0.0004384923267506998
82	 20 	 H2O 	 OH2 	 6.247568470478992e-05 	 6.247568470478992e-05
82	 30 	 Na 	 Na 	 5.530247207620581e-06 	 5.530247207620581e-06
82	 1 	 N2 	 N2 	 1.5121418092043248e-05 	 1.5121418092043248e-05
82	 17 	 N2O 	 N2O 	 0.0028575757812962835 	 0.0028575757812962835
82	 2 	 FLi 	 LiF 	 0.006473665798275172 	 0.006473665798275172
82	 24 	 C 	 C 	 9.11088813630946e-05 	 9.11088813630946e-05
82	 14 	 NO2 	 NO2 	 0.0032811779317177534 	 0.0032811779317177534
82	 6 	 F2 	 F2 	 7.871755823015288e-05 	 7.871755823015288e-05
82	 18 	 CH3 	 CH3 	 0.0006422455948106517 	 0.0006422455948106517
82	 28 	 Li 	 Li 	 1.0837127732511811e-05 	 1.0837127732511811e-05
82	 3 	 CHN 	 CNH 	 0.004320503867231309 	 0.004320503867231309
82	 19 	 CH2 	 CH2 	 0.0005129330602940253 	 0.0005129330602940253
82	 26 	 F 	 F 	 5.669080014223621e-06 	 5.669080014223621e-06
82	 21 	 H3N 	 NH3 	 0.00019040237606569315 	 0.00019040237606569315
82	 8 	 C2H2 	 C2H2 	 1.6554295373643843e-05 	 1.6554295373643843e-05
82	 12 	 Na2 	 Na2 	 4.776882298944032e-07 	 4.776882298944032e-07
82	 37 	 Li 	 Li 	 3.139790949423039e-06 	 3.139790949423039e-06
82	 35 	 HF2 	 HF2 	 0.0014864667946711636 	 0.0014864667946711636
82	 23 	 CH 	 CH 	 4.367520233176731e-06 	 4.367520233176731e-06
82	 4 	 CO2 	 CO2 	 0.009654031949407057 	 0.009654031949407057
82	 27 	 H 	 H 	 5.225415221193696e-07 	 5.225415221193696e-07
82	 25 	 Cl 	 Cl 	 6.336421153084247e-06 	 6.336421153084247e-06
82	 11 	 HLi 	 LiH 	 3.2150989425949756e-05 	 3.2150989425949756e-05
82	 0 	 H2 	 H2 	 5.2201485936215024e-05 	 5.2201485936215024e-05
82	 36 	 C 	 C 	 4.368773365286665e-05 	 4.368773365286665e-05
82	 22 	 HO 	 OH 	 1.8554948276950052e-05 	 1.8554948276950052e-05
82	 13 	 NO 	 NO 	 6.246629156360928e-05 	 6.246629156360928e-05
82	 15 	 HN 	 NH 	 0.00012675253421698602 	 0.00012675253421698602
82	 29 	 N 	 N 	 8.563433173602865e-05 	 8.563433173602865e-05
83	 6 	 F2 	 F2 	 7.95843783282076e-05 	 7.95843783282076e-05
83	 8 	 C2H2 	 C2H2 	 1.6683829437561947e-05 	 1.6683829437561947e-05
83	 27 	 H 	 H 	 5.289234145853764e-07 	 5.289234145853764e-07
83	 28 	 Li 	 Li 	 1.1233501131845977e-05 	 1.1233501131845977e-05
83	 15 	 HN 	 NH 	 0.00012693038887326227 	 0.00012693038887326227
83	 37 	 Li 	 Li 	 3.1497413744563988e-06 	 3.1497413744563988e-06
83	 9 	 CO 	 OC 	 0.00043438546361253434 	 0.00043438546361253434
83	 20 	 H2O 	 OH2 	 6.308301330365812e-05 	 6.308301330365812e-05
83	 36 	 C 	 C 	 4.3629893168139694e-05 	 4.3629893168139694e-05
83	 17 	 N2O 	 N2O 	 0.0028893146915677645 	 0.0028893146915677645
83	 35 	 HF2 	 HF2 	 0.00149256831244735 	 0.00149256831244735
83	 13 	 NO 	 NO 	 6.276914152378727e-05 	 6.276914152378727e-05
83	 12 	 Na2 	 Na2 	 4.7076750426688534e-07 	 4.7076750426688534e-07
83	 1 	 N2 	 N2 	 1.6231992040977487e-05 	 1.6231992040977487e-05
83	 31 	 O 	 O 	 3.244702958450986e-05 	 3.244702958450986e-05
83	 21 	 H3N 	 NH3 	 0.0001902899781898008 	 0.0001902899781898008
83	 23 	 CH 	 CH 	 4.334048512689125e-06 	 4.334048512689125e-06
83	 4 	 CO2 	 CO2 	 0.009618454584907538 	 0.009618454584907538
83	 18 	 CH3 	 CH3 	 0.0006418186508576073 	 0.0006418186508576073
83	 2 	 FLi 	 LiF 	 0.00646863555160033 	 0.00646863555160033
83	 16 	 O3 	 O3 	 0.0020143134978477454 	 0.0020143134978477454
83	 3 	 CHN 	 CNH 	 0.004303302691543613 	 0.004303302691543613
83	 24 	 C 	 C 	 9.615495407142316e-05 	 9.615495407142316e-05
83	 25 	 Cl 	 Cl 	 1.3989008730134513e-05 	 1.3989008730134513e-05
83	 26 	 F 	 F 	 8.340023386243122e-06 	 8.340023386243122e-06
83	 0 	 H2 	 H2 	 5.214171581345838e-05 	 5.214171581345838e-05
83	 19 	 CH2 	 CH2 	 0.0005136945103970107 	 0.0005136945103970107
83	 30 	 Na 	 Na 	 7.398872874487962e-06 	 7.398872874487962e-06
83	 29 	 N 	 N 	 8.77760057005365e-05 	 8.77760057005365e-05
83	 14 	 NO2 	 NO2 	 0.003328824629736535 	 0.003328824629736535
83	 11 	 HLi 	 LiH 	 3.217031502096149e-05 	 3.217031502096149e-05
83	 22 	 HO 	 OH 	 1.8696438614657857e-05 	 1.8696438614657857e-05
84	 16 	 O3 	 O3 	 0.002018429650651919 	 0.002018429650651919
84	 4 	 CO2 	 CO2 	 0.009595064756805282 	 0.009595064756805282
84	 11 	 HLi 	 LiH 	 3.215469490010636e-05 	 3.215469490010636e-05
84	 31 	 O 	 O 	 3.1705010625613334e-05 	 3.1705010625613334e-05
84	 12 	 Na2 	 Na2 	 4.678969189244373e-07 	 4.678969189244373e-07
84	 26 	 F 	 F 	 7.291107456766039e-06 	 7.291107456766039e-06
84	 24 	 C 	 C 	 9.524675958950576e-05 	 9.524675958950576e-05
84	 19 	 CH2 	 CH2 	 0.0005147329090916987 	 0.0005147329090916987
84	 20 	 H2O 	 OH2 	 6.452015244812061e-05 	 6.452015244812061e-05
84	 13 	 NO 	 NO 	 6.395543973388192e-05 	 6.395543973388192e-05
84	 35 	 HF2 	 HF2 	 0.0014979636099970463 	 0.0014979636099970463
84	 2 	 FLi 	 LiF 	 0.006454751242766249 	 0.006454751242766249
84	 18 	 CH3 	 CH3 	 0.0006463526112508598 	 0.0006463526112508598
84	 6 	 F2 	 F2 	 8.089309948158965e-05 	 8.089309948158965e-05
84	 21 	 H3N 	 NH3 	 0.00019334048265392165 	 0.00019334048265392165
84	 17 	 N2O 	 N2O 	 0.002925195649862682 	 0.002925195649862682
84	 30 	 Na 	 Na 	 5.946526006941508e-06 	 5.946526006941508e-06
84	 27 	 H 	 H 	 5.346944145050744e-07 	 5.346944145050744e-07
84	 37 	 Li 	 Li 	 3.1745520123576915e-06 	 3.1745520123576915e-06
84	 23 	 CH 	 CH 	 4.398224305835877e-06 	 4.398224305835877e-06
84	 22 	 HO 	 OH 	 1.871728680257591e-05 	 1.871728680257591e-05
84	 14 	 NO2 	 NO2 	 0.0033486961518144538 	 0.0033486961518144538
84	 8 	 C2H2 	 C2H2 	 1.4092234822695234e-05 	 1.4092234822695234e-05
84	 15 	 HN 	 NH 	 0.00012769388091730857 	 0.00012769388091730857
84	 1 	 N2 	 N2 	 1.7256596180062395e-05 	 1.7256596180062395e-05
84	 0 	 H2 	 H2 	 5.2083563433304416e-05 	 5.2083563433304416e-05
84	 25 	 Cl 	 Cl 	 9.62967396577939e-06 	 9.62967396577939e-06
84	 9 	 CO 	 OC 	 0.0004292130910177469 	 0.0004292130910177469
84	 29 	 N 	 N 	 8.790118430618526e-05 	 8.790118430618526e-05
84	 28 	 Li 	 Li 	 1.1636466845994485e-05 	 1.1636466845994485e-05
84	 3 	 CHN 	 CNH 	 0.004286634755250611 	 0.004286634755250611
84	 36 	 C 	 C 	 4.360154759222008e-05 	 4.360154759222008e-05
85	 27 	 H 	 H 	 5.350137133626949e-07 	 5.350137133626949e-07
85	 9 	 CO 	 OC 	 0.00042853011607793995 	 0.00042853011607793995
85	 14 	 NO2 	 NO2 	 0.003355284504973347 	 0.003355284504973347
85	 17 	 N2O 	 N2O 	 0.002935444184637932 	 0.002935444184637932
85	 16 	 O3 	 O3 	 0.002040365057815493 	 0.002040365057815493
85	 11 	 HLi 	 LiH 	 3.230121760360254e-05 	 3.230121760360254e-05
85	 23 	 CH 	 CH 	 4.432450575379748e-06 	 4.432450575379748e-06
85	 12 	 Na2 	 Na2 	 4.641644367778355e-07 	 4.641644367778355e-07
85	 2 	 FLi 	 LiF 	 0.006447335978205416 	 0.006447335978205416
85	 13 	 NO 	 NO 	 6.420837976508995e-05 	 6.420837976508995e-05
85	 37 	 Li 	 Li 	 3.185371990515625e-06 	 3.185371990515625e-06
85	 1 	 N2 	 N2 	 1.7049568741793487e-05 	 1.7049568741793487e-05
85	 6 	 F2 	 F2 	 8.131146389774024e-05 	 8.131146389774024e-05
85	 29 	 N 	 N 	 8.71873828623002e-05 	 8.71873828623002e-05
85	 30 	 Na 	 Na 	 6.115764275563529e-06 	 6.115764275563529e-06
85	 28 	 Li 	 Li 	 1.1493004191736859e-05 	 1.1493004191736859e-05
85	 20 	 H2O 	 OH2 	 6.565723418603227e-05 	 6.565723418603227e-05
85	 3 	 CHN 	 CNH 	 0.0042822871020545845 	 0.0042822871020545845
85	 15 	 HN 	 NH 	 0.00012832190008740566 	 0.00012832190008740566
85	 19 	 CH2 	 CH2 	 0.0005181135894452253 	 0.0005181135894452253
85	 22 	 HO 	 OH 	 1.884078259306338e-05 	 1.884078259306338e-05
85	 0 	 H2 	 H2 	 5.2485734563759296e-05 	 5.2485734563759296e-05
85	 31 	 O 	 O 	 3.097314210825297e-05 	 3.097314210825297e-05
85	 21 	 H3N 	 NH3 	 0.00019581949331328816 	 0.00019581949331328816
85	 25 	 Cl 	 Cl 	 8.466083971024688e-06 	 8.466083971024688e-06
85	 18 	 CH3 	 CH3 	 0.0006511440467167016 	 0.0006511440467167016
85	 8 	 C2H2 	 C2H2 	 1.34451623768467e-05 	 1.34451623768467e-05
85	 35 	 HF2 	 HF2 	 0.0014989238117588044 	 0.0014989238117588044
85	 4 	 CO2 	 CO2 	 0.00956307376620525 	 0.00956307376620525
85	 36 	 C 	 C 	 4.3674077883310745e-05 	 4.3674077883310745e-05
85	 24 	 C 	 C 	 9.468879840706206e-05 	 9.468879840706206e-05
85	 26 	 F 	 F 	 6.829873519648102e-06 	 6.829873519648102e-06
86	 16 	 O3 	 O3 	 0.0020475810007601477 	 0.0020475810007601477
86	 6 	 F2 	 F2 	 8.172417675912727e-05 	 8.172417675912727e-05
86	 1 	 N2 	 N2 	 1.7584698288524205e-05 	 1.7584698288524205e-05
86	 31 	 O 	 O 	 3.12870725932029e-05 	 3.12870725932029e-05
86	 36 	 C 	 C 	 4.3642801753587837e-05 	 4.3642801753587837e-05
86	 19 	 CH2 	 CH2 	 0.000519555494307393 	 0.000519555494307393
86	 23 	 CH 	 CH 	 4.513883420405335e-06 	 4.513883420405335e-06
86	 35 	 HF2 	 HF2 	 0.0015012631601153707 	 0.0015012631601153707
86	 2 	 FLi 	 LiF 	 0.006438345661721569 	 0.006438345661721569
86	 28 	 Li 	 Li 	 1.1480013589780868e-05 	 1.1480013589780868e-05
86	 24 	 C 	 C 	 9.423790037872371e-05 	 9.423790037872371e-05
86	 13 	 NO 	 NO 	 6.496339361184283e-05 	 6.496339361184283e-05
86	 12 	 Na2 	 Na2 	 4.6528205096480575e-07 	 4.6528205096480575e-07
86	 21 	 H3N 	 NH3 	 0.00019755905347376414 	 0.00019755905347376414
86	 29 	 N 	 N 	 8.472655734311769e-05 	 8.472655734311769e-05
86	 14 	 NO2 	 NO2 	 0.0033738696535928875 	 0.0033738696535928875
86	 20 	 H2O 	 OH2 	 6.71363120912728e-05 	 6.71363120912728e-05
86	 9 	 CO 	 OC 	 0.00042556048179146877 	 0.00042556048179146877
86	 17 	 N2O 	 N2O 	 0.002956937594750915 	 0.002956937594750915
86	 25 	 Cl 	 Cl 	 3.3181656122698897e-06 	 3.3181656122698897e-06
86	 8 	 C2H2 	 C2H2 	 1.323856359343558e-05 	 1.323856359343558e-05
86	 37 	 Li 	 Li 	 3.2104175640718703e-06 	 3.2104175640718703e-06
86	 0 	 H2 	 H2 	 5.279177204879648e-05 	 5.279177204879648e-05
86	 18 	 CH3 	 CH3 	 0.000657317060091454 	 0.000657317060091454
86	 15 	 HN 	 NH 	 0.00012947700574814986 	 0.00012947700574814986
86	 30 	 Na 	 Na 	 2.8369787500802156e-06 	 2.8369787500802156e-06
86	 22 	 HO 	 OH 	 1.9178106112768662e-05 	 1.9178106112768662e-05
86	 4 	 CO2 	 CO2 	 0.009547108911468812 	 0.009547108911468812
86	 3 	 CHN 	 CNH 	 0.004271033977017289 	 0.004271033977017289
86	 11 	 HLi 	 LiH 	 3.265746754908374e-05 	 3.265746754908374e-05
86	 26 	 F 	 F 	 5.009366912147368e-06 	 5.009366912147368e-06
86	 27 	 H 	 H 	 5.322959921467301e-07 	 5.322959921467301e-07
87	 26 	 F 	 F 	 5.429788453970119e-06 	 5.429788453970119e-06
87	 36 	 C 	 C 	 4.370574698910692e-05 	 4.370574698910692e-05
87	 30 	 Na 	 Na 	 4.632849794290201e-06 	 4.632849794290201e-06
87	 35 	 HF2 	 HF2 	 0.001503101808483764 	 0.001503101808483764
87	 16 	 O3 	 O3 	 0.002066127859498263 	 0.002066127859498263
87	 3 	 CHN 	 CNH 	 0.004258783519310422 	 0.004258783519310422
87	 9 	 CO 	 OC 	 0.00042277523659061224 	 0.00042277523659061224
87	 1 	 N2 	 N2 	 1.8592426130553977e-05 	 1.8592426130553977e-05
87	 23 	 CH 	 CH 	 4.573741499883347e-06 	 4.573741499883347e-06
87	 2 	 FLi 	 LiF 	 0.006433914583107996 	 0.006433914583107996
87	 25 	 Cl 	 Cl 	 6.6163353196850874e-06 	 6.6163353196850874e-06
87	 24 	 C 	 C 	 9.53426579434055e-05 	 9.53426579434055e-05
87	 17 	 N2O 	 N2O 	 0.0029852199906101793 	 0.0029852199906101793
87	 28 	 Li 	 Li 	 1.159210031201758e-05 	 1.159210031201758e-05
87	 6 	 F2 	 F2 	 8.28779401871271e-05 	 8.28779401871271e-05
87	 37 	 Li 	 Li 	 3.2566784850401827e-06 	 3.2566784850401827e-06
87	 14 	 NO2 	 NO2 	 0.003405373213911941 	 0.003405373213911941
87	 18 	 CH3 	 CH3 	 0.0006595456076821157 	 0.0006595456076821157
87	 22 	 HO 	 OH 	 1.912905434621796e-05 	 1.912905434621796e-05
87	 0 	 H2 	 H2 	 5.304214680366321e-05 	 5.304214680366321e-05
87	 20 	 H2O 	 OH2 	 6.811332517459187e-05 	 6.811332517459187e-05
87	 21 	 H3N 	 NH3 	 0.00020075381737686722 	 0.00020075381737686722
87	 8 	 C2H2 	 C2H2 	 1.2940354850586657e-05 	 1.2940354850586657e-05
87	 19 	 CH2 	 CH2 	 0.0005232416267817046 	 0.0005232416267817046
87	 15 	 HN 	 NH 	 0.00012983149160862006 	 0.00012983149160862006
87	 27 	 H 	 H 	 5.451836005011954e-07 	 5.451836005011954e-07
87	 11 	 HLi 	 LiH 	 3.280489321524087e-05 	 3.280489321524087e-05
87	 31 	 O 	 O 	 3.1568189869597096e-05 	 3.1568189869597096e-05
87	 4 	 CO2 	 CO2 	 0.009499790299476774 	 0.009499790299476774
87	 29 	 N 	 N 	 8.842491793888994e-05 	 8.842491793888994e-05
87	 12 	 Na2 	 Na2 	 4.671048651014996e-07 	 4.671048651014996e-07
87	 13 	 NO 	 NO 	 6.621390658726417e-05 	 6.621390658726417e-05
88	 22 	 HO 	 OH 	 1.9076987662410243e-05 	 1.9076987662410243e-05
88	 2 	 FLi 	 LiF 	 0.006427003500497111 	 0.006427003500497111
88	 25 	 Cl 	 Cl 	 1.0465804810825946e-05 	 1.0465804810825946e-05
88	 13 	 NO 	 NO 	 6.64167628078438e-05 	 6.64167628078438e-05
88	 9 	 CO 	 OC 	 0.0004195587842714746 	 0.0004195587842714746
88	 35 	 HF2 	 HF2 	 0.0015105743579045116 	 0.0015105743579045116
88	 17 	 N2O 	 N2O 	 0.0030105435935326662 	 0.0030105435935326662
88	 1 	 N2 	 N2 	 1.9262641536716636e-05 	 1.9262641536716636e-05
88	 15 	 HN 	 NH 	 0.00012993997256811646 	 0.00012993997256811646
88	 23 	 CH 	 CH 	 4.623250555044077e-06 	 4.623250555044077e-06
88	 19 	 CH2 	 CH2 	 0.0005223825312130903 	 0.0005223825312130903
88	 28 	 Li 	 Li 	 1.215869409656043e-05 	 1.215869409656043e-05
88	 31 	 O 	 O 	 3.406673047614285e-05 	 3.406673047614285e-05
88	 20 	 H2O 	 OH2 	 6.803126654816786e-05 	 6.803126654816786e-05
88	 6 	 F2 	 F2 	 8.400822227938739e-05 	 8.400822227938739e-05
88	 3 	 CHN 	 CNH 	 0.004236254159717622 	 0.004236254159717622
88	 24 	 C 	 C 	 9.885195240399609e-05 	 9.885195240399609e-05
88	 0 	 H2 	 H2 	 5.2939506012653385e-05 	 5.2939506012653385e-05
88	 21 	 H3N 	 NH3 	 0.00020053568229464705 	 0.00020053568229464705
88	 14 	 NO2 	 NO2 	 0.003430883863309834 	 0.003430883863309834
88	 8 	 C2H2 	 C2H2 	 1.2868128233748714e-05 	 1.2868128233748714e-05
88	 27 	 H 	 H 	 5.48048775775081e-07 	 5.48048775775081e-07
88	 18 	 CH3 	 CH3 	 0.000659300219073555 	 0.000659300219073555
88	 30 	 Na 	 Na 	 7.408155574482822e-06 	 7.408155574482822e-06
88	 11 	 HLi 	 LiH 	 3.289398107257026e-05 	 3.289398107257026e-05
88	 12 	 Na2 	 Na2 	 4.648214821301771e-07 	 4.648214821301771e-07
88	 26 	 F 	 F 	 7.483398619225973e-06 	 7.483398619225973e-06
88	 37 	 Li 	 Li 	 3.2913576779182765e-06 	 3.2913576779182765e-06
88	 16 	 O3 	 O3 	 0.0020967495173415517 	 0.0020967495173415517
88	 4 	 CO2 	 CO2 	 0.009470430025679499 	 0.009470430025679499
88	 36 	 C 	 C 	 4.343700579133807e-05 	 4.343700579133807e-05
88	 29 	 N 	 N 	 8.963442120765806e-05 	 8.963442120765806e-05
89	 1 	 N2 	 N2 	 1.8986003829179846e-05 	 1.8986003829179846e-05
89	 12 	 Na2 	 Na2 	 4.588400268939696e-07 	 4.588400268939696e-07
89	 26 	 F 	 F 	 7.338506749018327e-06 	 7.338506749018327e-06
89	 0 	 H2 	 H2 	 5.309430451431035e-05 	 5.309430451431035e-05
89	 19 	 CH2 	 CH2 	 0.0005244151807459976 	 0.0005244151807459976
89	 28 	 Li 	 Li 	 1.203448622926653e-05 	 1.203448622926653e-05
89	 2 	 FLi 	 LiF 	 0.006415515967461337 	 0.006415515967461337
89	 37 	 Li 	 Li 	 3.290612633299768e-06 	 3.290612633299768e-06
89	 21 	 H3N 	 NH3 	 0.00020225346540503212 	 0.00020225346540503212
89	 25 	 Cl 	 Cl 	 7.430474415064633e-06 	 7.430474415064633e-06
89	 17 	 N2O 	 N2O 	 0.00303281788573426 	 0.00303281788573426
89	 16 	 O3 	 O3 	 0.0021090746732851376 	 0.0021090746732851376
89	 3 	 CHN 	 CNH 	 0.00422798826744355 	 0.00422798826744355
89	 35 	 HF2 	 HF2 	 0.0015125923082377592 	 0.0015125923082377592
89	 27 	 H 	 H 	 5.424846780338091e-07 	 5.424846780338091e-07
89	 15 	 HN 	 NH 	 0.00013094703646369122 	 0.00013094703646369122
89	 30 	 Na 	 Na 	 5.01025943266857e-06 	 5.01025943266857e-06
89	 6 	 F2 	 F2 	 8.450597867467757e-05 	 8.450597867467757e-05
89	 13 	 NO 	 NO 	 6.737069022093284e-05 	 6.737069022093284e-05
89	 24 	 C 	 C 	 9.570799479169257e-05 	 9.570799479169257e-05
89	 18 	 CH3 	 CH3 	 0.0006656741261351991 	 0.0006656741261351991
89	 11 	 HLi 	 LiH 	 3.3197248692794996e-05 	 3.3197248692794996e-05
89	 14 	 NO2 	 NO2 	 0.003448244788156042 	 0.003448244788156042
89	 29 	 N 	 N 	 8.547204494162113e-05 	 8.547204494162113e-05
89	 20 	 H2O 	 OH2 	 7.054400849086935e-05 	 7.054400849086935e-05
89	 23 	 CH 	 CH 	 4.733594173157221e-06 	 4.733594173157221e-06
89	 8 	 C2H2 	 C2H2 	 1.19065345928642e-05 	 1.19065345928642e-05
89	 31 	 O 	 O 	 2.7875467147229946e-05 	 2.7875467147229946e-05
89	 36 	 C 	 C 	 4.385530615025211e-05 	 4.385530615025211e-05
89	 4 	 CO2 	 CO2 	 0.009461523343299602 	 0.009461523343299602
89	 9 	 CO 	 OC 	 0.0004153345093204527 	 0.0004153345093204527
89	 22 	 HO 	 OH 	 1.9498412774515108e-05 	 1.9498412774515108e-05
90	 23 	 CH 	 CH 	 4.765122020066418e-06 	 4.765122020066418e-06
90	 37 	 Li 	 Li 	 3.3046378271121757e-06 	 3.3046378271121757e-06
90	 12 	 Na2 	 Na2 	 4.618475420073792e-07 	 4.618475420073792e-07
90	 35 	 HF2 	 HF2 	 0.001513630776269661 	 0.001513630776269661
90	 30 	 Na 	 Na 	 4.190645570289061e-06 	 4.190645570289061e-06
90	 19 	 CH2 	 CH2 	 0.0005281229457772197 	 0.0005281229457772197
90	 22 	 HO 	 OH 	 1.942740241483793e-05 	 1.942740241483793e-05
90	 17 	 N2O 	 N2O 	 0.0030536005722317985 	 0.0030536005722317985
90	 14 	 NO2 	 NO2 	 0.0034709813948789925 	 0.0034709813948789925
90	 9 	 CO 	 OC 	 0.000413615404363103 	 0.000413615404363103
90	 27 	 H 	 H 	 5.53386552549498e-07 	 5.53386552549498e-07
90	 26 	 F 	 F 	 7.337070957911972e-06 	 7.337070957911972e-06
90	 16 	 O3 	 O3 	 0.002128015302956898 	 0.002128015302956898
90	 1 	 N2 	 N2 	 2.0778649318368275e-05 	 2.0778649318368275e-05
90	 24 	 C 	 C 	 9.980875712483728e-05 	 9.980875712483728e-05
90	 20 	 H2O 	 OH2 	 6.988514519053394e-05 	 6.988514519053394e-05
90	 3 	 CHN 	 CNH 	 0.0042117739993508185 	 0.0042117739993508185
90	 15 	 HN 	 NH 	 0.00013127420334627912 	 0.00013127420334627912
90	 25 	 Cl 	 Cl 	 1.1269481302002143e-05 	 1.1269481302002143e-05
90	 0 	 H2 	 H2 	 5.3174637800766305e-05 	 5.3174637800766305e-05
90	 2 	 FLi 	 LiF 	 0.006399413712148581 	 0.006399413712148581
90	 18 	 CH3 	 CH3 	 0.000663938935822916 	 0.000663938935822916
90	 31 	 O 	 O 	 3.3470687355894414e-05 	 3.3470687355894414e-05
90	 4 	 CO2 	 CO2 	 0.009418949985739562 	 0.009418949985739562
90	 29 	 N 	 N 	 9.114091217091134e-05 	 9.114091217091134e-05
90	 36 	 C 	 C 	 4.337540862913517e-05 	 4.337540862913517e-05
90	 11 	 HLi 	 LiH 	 3.310945248351567e-05 	 3.310945248351567e-05
90	 13 	 NO 	 NO 	 6.875964608035073e-05 	 6.875964608035073e-05
90	 6 	 F2 	 F2 	 8.58985521151763e-05 	 8.58985521151763e-05
90	 21 	 H3N 	 NH3 	 0.00020610281856240156 	 0.00020610281856240156
90	 28 	 Li 	 Li 	 1.2337248352713495e-05 	 1.2337248352713495e-05
90	 8 	 C2H2 	 C2H2 	 1.109171515922057e-05 	 1.109171515922057e-05
91	 24 	 C 	 C 	 9.918100746758086e-05 	 9.918100746758086e-05
91	 9 	 CO 	 OC 	 0.00041089920754577516 	 0.00041089920754577516
91	 19 	 CH2 	 CH2 	 0.0005289371207574191 	 0.0005289371207574191
91	 11 	 HLi 	 LiH 	 3.3153283396675836e-05 	 3.3153283396675836e-05
91	 18 	 CH3 	 CH3 	 0.0006682894015572904 	 0.0006682894015572904
91	 23 	 CH 	 CH 	 4.796149291364781e-06 	 4.796149291364781e-06
91	 37 	 Li 	 Li 	 3.331488699428808e-06 	 3.331488699428808e-06
91	 4 	 CO2 	 CO2 	 0.009389734492573763 	 0.009389734492573763
91	 29 	 N 	 N 	 8.97737394980741e-05 	 8.97737394980741e-05
91	 27 	 H 	 H 	 5.507357693402721e-07 	 5.507357693402721e-07
91	 15 	 HN 	 NH 	 0.00013195586019502 	 0.00013195586019502
91	 3 	 CHN 	 CNH 	 0.0041943159853445044 	 0.0041943159853445044
91	 28 	 Li 	 Li 	 1.2471032548525308e-05 	 1.2471032548525308e-05
91	 21 	 H3N 	 NH3 	 0.00020729040123107083 	 0.00020729040123107083
91	 25 	 Cl 	 Cl 	 6.240657692526632e-06 	 6.240657692526632e-06
91	 17 	 N2O 	 N2O 	 0.0031037015705063457 	 0.0031037015705063457
91	 2 	 FLi 	 LiF 	 0.006384737447926059 	 0.006384737447926059
91	 12 	 Na2 	 Na2 	 4.4816475829551784e-07 	 4.4816475829551784e-07
91	 13 	 NO 	 NO 	 6.998410635901785e-05 	 6.998410635901785e-05
91	 30 	 Na 	 Na 	 5.436228353460885e-06 	 5.436228353460885e-06
91	 22 	 HO 	 OH 	 1.9640412880018276e-05 	 1.9640412880018276e-05
91	 20 	 H2O 	 OH2 	 7.22511056426359e-05 	 7.22511056426359e-05
91	 0 	 H2 	 H2 	 5.342679705636526e-05 	 5.342679705636526e-05
91	 35 	 HF2 	 HF2 	 0.00152564834357567 	 0.00152564834357567
91	 16 	 O3 	 O3 	 0.0021657008480658667 	 0.0021657008480658667
91	 8 	 C2H2 	 C2H2 	 9.21058251297001e-06 	 9.21058251297001e-06
91	 31 	 O 	 O 	 3.3373471336602506e-05 	 3.3373471336602506e-05
91	 14 	 NO2 	 NO2 	 0.003525994487088196 	 0.003525994487088196
91	 36 	 C 	 C 	 4.350776378503821e-05 	 4.350776378503821e-05
91	 1 	 N2 	 N2 	 2.2253230843875328e-05 	 2.2253230843875328e-05
91	 26 	 F 	 F 	 7.323876679875575e-06 	 7.323876679875575e-06
91	 6 	 F2 	 F2 	 8.716805970094925e-05 	 8.716805970094925e-05
92	 25 	 Cl 	 Cl 	 6.635466451720949e-06 	 6.635466451720949e-06
92	 3 	 CHN 	 CNH 	 0.004182843392750222 	 0.004182843392750222
92	 2 	 FLi 	 LiF 	 0.006387429843375113 	 0.006387429843375113
92	 14 	 NO2 	 NO2 	 0.003528669925324816 	 0.003528669925324816
92	 27 	 H 	 H 	 5.591533911713861e-07 	 5.591533911713861e-07
92	 0 	 H2 	 H2 	 5.357195669322912e-05 	 5.357195669322912e-05
92	 22 	 HO 	 OH 	 1.9714905635646894e-05 	 1.9714905635646894e-05
92	 21 	 H3N 	 NH3 	 0.00020996592808114357 	 0.00020996592808114357
92	 16 	 O3 	 O3 	 0.0021711816974796733 	 0.0021711816974796733
92	 4 	 CO2 	 CO2 	 0.009349123012856024 	 0.009349123012856024
92	 15 	 HN 	 NH 	 0.00013281970199194513 	 0.00013281970199194513
92	 8 	 C2H2 	 C2H2 	 9.193593210952365e-06 	 9.193593210952365e-06
92	 9 	 CO 	 OC 	 0.0004047773672358428 	 0.0004047773672358428
92	 26 	 F 	 F 	 8.61170177918542e-06 	 8.61170177918542e-06
92	 12 	 Na2 	 Na2 	 4.5228481314175934e-07 	 4.5228481314175934e-07
92	 35 	 HF2 	 HF2 	 0.0015313327388767734 	 0.0015313327388767734
92	 17 	 N2O 	 N2O 	 0.0031401334675344754 	 0.0031401334675344754
92	 36 	 C 	 C 	 4.3193854569252586e-05 	 4.3193854569252586e-05
92	 20 	 H2O 	 OH2 	 7.210015409248586e-05 	 7.210015409248586e-05
92	 23 	 CH 	 CH 	 4.821662086964188e-06 	 4.821662086964188e-06
92	 13 	 NO 	 NO 	 7.111684415778872e-05 	 7.111684415778872e-05
