#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
270	 23 	 HF2 	 HF2 	 0.0026185260372423597 	 0.0026185260372423597
270	 19 	 HO 	 OH 	 1.125119721792591e-05 	 1.125119721792591e-05
270	 10 	 NO 	 NO 	 7.373066855686753e-05 	 7.373066855686753e-05
270	 7 	 CO 	 OC 	 0.00041052931866444154 	 0.00041052931866444154
270	 20 	 CH 	 CH 	 7.458199606473355e-07 	 7.458199606473355e-07
270	 14 	 N2O 	 N2O 	 0.0033036331739373 	 0.0033036331739373
270	 6 	 C2H2 	 C2H2 	 0.00018415236635099545 	 0.00018415236635099545
271	 1 	 N2 	 N2 	 9.081455724430855e-07 	 9.081455724430855e-07
271	 14 	 N2O 	 N2O 	 0.003303320957491801 	 0.003303320957491801
271	 0 	 H2 	 H2 	 1.3133115015348017e-06 	 1.3133115015348017e-06
271	 9 	 Na2 	 Na2 	 3.634121025051539e-07 	 3.634121025051539e-07
271	 4 	 CO2 	 CO2 	 0.00801598154717569 	 0.00801598154717569
271	 8 	 HLi 	 LiH 	 1.782041434151779e-06 	 1.782041434151779e-06
271	 18 	 H3N 	 NH3 	 0.00039318019559797713 	 0.00039318019559797713
271	 21 	 HN2O 	 HON2 	 0.003921688845151682 	 0.003921688845151682
271	 22 	 CH4O 	 CH4O 	 0.00023518816239962424 	 0.00023518816239962424
271	 5 	 F2 	 F2 	 0.00017967393720681697 	 0.00017967393720681697
271	 2 	 FLi 	 LiF 	 0.007297506972590674 	 0.007297506972590674
271	 25 	 Li 	 Li 	 3.337754910973276e-05 	 3.337754910973276e-05
271	 11 	 NO2 	 NO2 	 0.004221825199002258 	 0.004221825199002258
271	 16 	 CH2 	 CH2 	 0.0026221833657694305 	 0.0026221833657694305
271	 7 	 CO 	 OC 	 0.00041036964403403444 	 0.00041036964403403444
271	 19 	 HO 	 OH 	 1.1209956347753507e-05 	 1.1209956347753507e-05
271	 20 	 CH 	 CH 	 7.522761703333273e-07 	 7.522761703333273e-07
271	 6 	 C2H2 	 C2H2 	 0.00018413722448417256 	 0.00018413722448417256
271	 12 	 HN 	 NH 	 0.0009111305107152612 	 0.0009111305107152612
271	 24 	 C 	 C 	 2.65115526223317e-05 	 2.65115526223317e-05
271	 3 	 CHN 	 CNH 	 0.003948849025112989 	 0.003948849025112989
271	 15 	 CH3 	 CH3 	 1.0049345245990477e-06 	 1.0049345245990477e-06
271	 23 	 HF2 	 HF2 	 0.002618545021807266 	 0.002618545021807266
271	 10 	 NO 	 NO 	 7.363453899839803e-05 	 7.363453899839803e-05
271	 13 	 O3 	 O3 	 0.0034188622255464504 	 0.0034188622255464504
271	 17 	 H2O 	 OH2 	 0.00022134626092038578 	 0.00022134626092038578
272	 17 	 H2O 	 OH2 	 0.00022139965102221893 	 0.00022139965102221893
272	 3 	 CHN 	 CNH 	 0.0039477327582139125 	 0.0039477327582139125
272	 4 	 CO2 	 CO2 	 0.008024182966934062 	 0.008024182966934062
272	 15 	 CH3 	 CH3 	 9.5900084603019e-07 	 9.5900084603019e-07
272	 12 	 HN 	 NH 	 0.0009110218573989404 	 0.0009110218573989404
272	 19 	 HO 	 OH 	 1.1224357362017248e-05 	 1.1224357362017248e-05
272	 14 	 N2O 	 N2O 	 0.0033015006545241677 	 0.0033015006545241677
272	 10 	 NO 	 NO 	 7.373163159360882e-05 	 7.373163159360882e-05
272	 18 	 H3N 	 NH3 	 0.0003930421194096073 	 0.0003930421194096073
272	 7 	 CO 	 OC 	 0.00041050324922590326 	 0.00041050324922590326
272	 23 	 HF2 	 HF2 	 0.002618559587969121 	 0.002618559587969121
272	 24 	 C 	 C 	 2.623804462865491e-05 	 2.623804462865491e-05
272	 8 	 HLi 	 LiH 	 1.9157787129083664e-06 	 1.9157787129083664e-06
272	 1 	 N2 	 N2 	 9.6906926010795e-07 	 9.6906926010795e-07
272	 11 	 NO2 	 NO2 	 0.004223018742409171 	 0.004223018742409171
272	 0 	 H2 	 H2 	 1.2646093353734041e-06 	 1.2646093353734041e-06
272	 5 	 F2 	 F2 	 0.00017997162116094437 	 0.00017997162116094437
272	 20 	 CH 	 CH 	 7.416686254994918e-07 	 7.416686254994918e-07
272	 25 	 Li 	 Li 	 3.510435237292667e-05 	 3.510435237292667e-05
272	 2 	 FLi 	 LiF 	 0.007295486852565381 	 0.007295486852565381
272	 13 	 O3 	 O3 	 0.0034185968860100586 	 0.0034185968860100586
272	 6 	 C2H2 	 C2H2 	 0.00017759702671573527 	 0.00017759702671573527
272	 22 	 CH4O 	 CH4O 	 0.00023519223127384356 	 0.00023519223127384356
272	 21 	 HN2O 	 HON2 	 0.003921744961356401 	 0.003921744961356401
272	 16 	 CH2 	 CH2 	 0.0026207585974058387 	 0.0026207585974058387
272	 9 	 Na2 	 Na2 	 3.680162968389148e-07 	 3.680162968389148e-07
273	 5 	 F2 	 F2 	 0.000179714736903576 	 0.000179714736903576
273	 25 	 Li 	 Li 	 3.621596184076648e-05 	 3.621596184076648e-05
273	 7 	 CO 	 OC 	 0.00041037971094666617 	 0.00041037971094666617
273	 22 	 CH4O 	 CH4O 	 0.00023519143055414002 	 0.00023519143055414002
273	 13 	 O3 	 O3 	 0.003417140581613685 	 0.003417140581613685
273	 4 	 CO2 	 CO2 	 0.008017634559590649 	 0.008017634559590649
273	 6 	 C2H2 	 C2H2 	 0.00017766908500694878 	 0.00017766908500694878
273	 0 	 H2 	 H2 	 1.3392129526367365e-06 	 1.3392129526367365e-06
273	 9 	 Na2 	 Na2 	 3.633757502484599e-07 	 3.633757502484599e-07
273	 23 	 HF2 	 HF2 	 0.0026185700661658907 	 0.0026185700661658907
273	 17 	 H2O 	 OH2 	 0.00022096686866193428 	 0.00022096686866193428
273	 15 	 CH3 	 CH3 	 1.0171394756537154e-06 	 1.0171394756537154e-06
273	 3 	 CHN 	 CNH 	 0.003949113806028974 	 0.003949113806028974
273	 21 	 HN2O 	 HON2 	 0.0039217632103339005 	 0.0039217632103339005
273	 11 	 NO2 	 NO2 	 0.004221878745418663 	 0.004221878745418663
273	 19 	 HO 	 OH 	 1.1226520380101203e-05 	 1.1226520380101203e-05
273	 8 	 HLi 	 LiH 	 1.8467351253763567e-06 	 1.8467351253763567e-06
273	 1 	 N2 	 N2 	 1.0160249638304977e-06 	 1.0160249638304977e-06
273	 14 	 N2O 	 N2O 	 0.0033010669890696093 	 0.0033010669890696093
273	 10 	 NO 	 NO 	 7.372510065412585e-05 	 7.372510065412585e-05
273	 18 	 H3N 	 NH3 	 0.00039239230658645585 	 0.00039239230658645585
273	 24 	 C 	 C 	 2.655111526144803e-05 	 2.655111526144803e-05
273	 2 	 FLi 	 LiF 	 0.007302393084323479 	 0.007302393084323479
273	 16 	 CH2 	 CH2 	 0.002620371238238063 	 0.002620371238238063
273	 20 	 CH 	 CH 	 7.519963038042656e-07 	 7.519963038042656e-07
273	 12 	 HN 	 NH 	 0.0009104081587856197 	 0.0009104081587856197
274	 12 	 HN 	 NH 	 0.0009111429788681053 	 0.0009111429788681053
274	 14 	 N2O 	 N2O 	 0.003301167691562783 	 0.003301167691562783
274	 3 	 CHN 	 CNH 	 0.003949489976682217 	 0.003949489976682217
274	 13 	 O3 	 O3 	 0.0034179801808466932 	 0.0034179801808466932
274	 5 	 F2 	 F2 	 0.00017990745391456987 	 0.00017990745391456987
274	 15 	 CH3 	 CH3 	 9.547761971469283e-07 	 9.547761971469283e-07
274	 20 	 CH 	 CH 	 7.380588549628384e-07 	 7.380588549628384e-07
274	 16 	 CH2 	 CH2 	 0.0026217827398500168 	 0.0026217827398500168
274	 22 	 CH4O 	 CH4O 	 0.00023519382812407636 	 0.00023519382812407636
274	 11 	 NO2 	 NO2 	 0.004222880002517488 	 0.004222880002517488
274	 7 	 CO 	 OC 	 0.0004107150498184043 	 0.0004107150498184043
274	 0 	 H2 	 H2 	 9.514018251504024e-07 	 9.514018251504024e-07
274	 8 	 HLi 	 LiH 	 1.8951570635574253e-06 	 1.8951570635574253e-06
274	 23 	 HF2 	 HF2 	 0.0026185767861400047 	 0.0026185767861400047
274	 19 	 HO 	 OH 	 1.1245738341478333e-05 	 1.1245738341478333e-05
274	 9 	 Na2 	 Na2 	 3.611946665307757e-07 	 3.611946665307757e-07
274	 4 	 CO2 	 CO2 	 0.00801464022533944 	 0.00801464022533944
274	 18 	 H3N 	 NH3 	 0.00039391114445044026 	 0.00039391114445044026
274	 2 	 FLi 	 LiF 	 0.007301729478359086 	 0.007301729478359086
274	 1 	 N2 	 N2 	 1.0363863634360025e-06 	 1.0363863634360025e-06
274	 6 	 C2H2 	 C2H2 	 0.0001837279637925582 	 0.0001837279637925582
274	 21 	 HN2O 	 HON2 	 0.003921785274114202 	 0.003921785274114202
274	 24 	 C 	 C 	 2.632612989344176e-05 	 2.632612989344176e-05
274	 25 	 Li 	 Li 	 3.387394244842075e-05 	 3.387394244842075e-05
274	 17 	 H2O 	 OH2 	 0.00022148600754903923 	 0.00022148600754903923
274	 10 	 NO 	 NO 	 7.359755680692428e-05 	 7.359755680692428e-05
275	 19 	 HO 	 OH 	 1.1216083534970385e-05 	 1.1216083534970385e-05
275	 9 	 Na2 	 Na2 	 3.630924554558643e-07 	 3.630924554558643e-07
275	 6 	 C2H2 	 C2H2 	 0.00017921888238364524 	 0.00017921888238364524
275	 12 	 HN 	 NH 	 0.0009103856370752865 	 0.0009103856370752865
275	 14 	 N2O 	 N2O 	 0.003303430536045692 	 0.003303430536045692
275	 1 	 N2 	 N2 	 1.0387063643175278e-06 	 1.0387063643175278e-06
275	 25 	 Li 	 Li 	 3.3896841813414565e-05 	 3.3896841813414565e-05
275	 23 	 HF2 	 HF2 	 0.002618589335051085 	 0.002618589335051085
275	 24 	 C 	 C 	 2.6401949761513346e-05 	 2.6401949761513346e-05
275	 21 	 HN2O 	 HON2 	 0.003921810560685985 	 0.003921810560685985
275	 5 	 F2 	 F2 	 0.00017979252951536267 	 0.00017979252951536267
275	 4 	 CO2 	 CO2 	 0.008017396172916968 	 0.008017396172916968
275	 22 	 CH4O 	 CH4O 	 0.00023519666031339786 	 0.00023519666031339786
275	 0 	 H2 	 H2 	 1.2083267149999896e-06 	 1.2083267149999896e-06
275	 17 	 H2O 	 OH2 	 0.00022146492811426078 	 0.00022146492811426078
275	 11 	 NO2 	 NO2 	 0.004221650455569151 	 0.004221650455569151
275	 8 	 HLi 	 LiH 	 1.9301317456768672e-06 	 1.9301317456768672e-06
275	 3 	 CHN 	 CNH 	 0.003946747981037923 	 0.003946747981037923
275	 13 	 O3 	 O3 	 0.0034187429538283295 	 0.0034187429538283295
275	 10 	 NO 	 NO 	 7.367200137367902e-05 	 7.367200137367902e-05
275	 2 	 FLi 	 LiF 	 0.007304670887845607 	 0.007304670887845607
275	 18 	 H3N 	 NH3 	 0.00039323529056076417 	 0.00039323529056076417
275	 15 	 CH3 	 CH3 	 1.0048322193666365e-06 	 1.0048322193666365e-06
275	 16 	 CH2 	 CH2 	 0.0026222979464102505 	 0.0026222979464102505
275	 7 	 CO 	 OC 	 0.0004107792436101659 	 0.0004107792436101659
275	 20 	 CH 	 CH 	 7.385848548137192e-07 	 7.385848548137192e-07
276	 0 	 H2 	 H2 	 1.2283344420579044e-06 	 1.2283344420579044e-06
276	 4 	 CO2 	 CO2 	 0.008017160258806735 	 0.008017160258806735
276	 7 	 CO 	 OC 	 0.0004107687935686687 	 0.0004107687935686687
276	 25 	 Li 	 Li 	 3.638873529513346e-05 	 3.638873529513346e-05
276	 2 	 FLi 	 LiF 	 0.007299033252712234 	 0.007299033252712234
276	 18 	 H3N 	 NH3 	 0.0003930353269580177 	 0.0003930353269580177
276	 16 	 CH2 	 CH2 	 0.0026209848258786452 	 0.0026209848258786452
276	 1 	 N2 	 N2 	 1.000224546040106e-06 	 1.000224546040106e-06
276	 20 	 CH 	 CH 	 7.501312896928914e-07 	 7.501312896928914e-07
276	 22 	 CH4O 	 CH4O 	 0.00023519781394548857 	 0.00023519781394548857
276	 5 	 F2 	 F2 	 0.00017978630198768638 	 0.00017978630198768638
276	 19 	 HO 	 OH 	 1.1248104147545566e-05 	 1.1248104147545566e-05
276	 12 	 HN 	 NH 	 0.0009112526192014988 	 0.0009112526192014988
276	 24 	 C 	 C 	 2.6216775455839455e-05 	 2.6216775455839455e-05
276	 21 	 HN2O 	 HON2 	 0.003921856457743836 	 0.003921856457743836
276	 14 	 N2O 	 N2O 	 0.0033020898666740236 	 0.0033020898666740236
276	 10 	 NO 	 NO 	 7.370918161596257e-05 	 7.370918161596257e-05
276	 17 	 H2O 	 OH2 	 0.000220874788219224 	 0.000220874788219224
276	 23 	 HF2 	 HF2 	 0.0026186135955304788 	 0.0026186135955304788
276	 8 	 HLi 	 LiH 	 1.938503072505368e-06 	 1.938503072505368e-06
276	 3 	 CHN 	 CNH 	 0.0039487566548201975 	 0.0039487566548201975
276	 13 	 O3 	 O3 	 0.0034183473653057912 	 0.0034183473653057912
276	 6 	 C2H2 	 C2H2 	 0.00018418338251355307 	 0.00018418338251355307
276	 9 	 Na2 	 Na2 	 3.6561755042181544e-07 	 3.6561755042181544e-07
276	 11 	 NO2 	 NO2 	 0.0042207353839569545 	 0.0042207353839569545
276	 15 	 CH3 	 CH3 	 9.885723518459988e-07 	 9.885723518459988e-07
277	 3 	 CHN 	 CNH 	 0.003947738067997955 	 0.003947738067997955
277	 1 	 N2 	 N2 	 1.0386882363240418e-06 	 1.0386882363240418e-06
277	 10 	 NO 	 NO 	 7.359336896487826e-05 	 7.359336896487826e-05
277	 11 	 NO2 	 NO2 	 0.004223004941454325 	 0.004223004941454325
277	 7 	 CO 	 OC 	 0.00041083491370405854 	 0.00041083491370405854
277	 22 	 CH4O 	 CH4O 	 0.00023519892938350757 	 0.00023519892938350757
277	 24 	 C 	 C 	 2.638045866106011e-05 	 2.638045866106011e-05
277	 20 	 CH 	 CH 	 7.3856456665888e-07 	 7.3856456665888e-07
277	 16 	 CH2 	 CH2 	 0.002620943074079338 	 0.002620943074079338
277	 21 	 HN2O 	 HON2 	 0.003921854754064737 	 0.003921854754064737
277	 17 	 H2O 	 OH2 	 0.000221063583672411 	 0.000221063583672411
277	 12 	 HN 	 NH 	 0.0009109062473673344 	 0.0009109062473673344
277	 6 	 C2H2 	 C2H2 	 0.00017788760162105403 	 0.00017788760162105403
277	 5 	 F2 	 F2 	 0.00017984093684096083 	 0.00017984093684096083
277	 23 	 HF2 	 HF2 	 0.0026186204598726967 	 0.0026186204598726967
277	 0 	 H2 	 H2 	 1.2982234275760278e-06 	 1.2982234275760278e-06
277	 18 	 H3N 	 NH3 	 0.00039355261611737145 	 0.00039355261611737145
277	 13 	 O3 	 O3 	 0.0034167094791556674 	 0.0034167094791556674
277	 4 	 CO2 	 CO2 	 0.008025226901144543 	 0.008025226901144543
277	 15 	 CH3 	 CH3 	 9.64682309722974e-07 	 9.64682309722974e-07
277	 25 	 Li 	 Li 	 3.569379453924311e-05 	 3.569379453924311e-05
277	 19 	 HO 	 OH 	 1.1218317560423734e-05 	 1.1218317560423734e-05
277	 8 	 HLi 	 LiH 	 1.9152874466232122e-06 	 1.9152874466232122e-06
277	 9 	 Na2 	 Na2 	 3.6562267241080973e-07 	 3.6562267241080973e-07
277	 2 	 FLi 	 LiF 	 0.007288197422697597 	 0.007288197422697597
277	 14 	 N2O 	 N2O 	 0.003304471144781443 	 0.003304471144781443
278	 4 	 CO2 	 CO2 	 0.008016011468863073 	 0.008016011468863073
278	 13 	 O3 	 O3 	 0.003419121698352009 	 0.003419121698352009
278	 12 	 HN 	 NH 	 0.000910564666095496 	 0.000910564666095496
278	 0 	 H2 	 H2 	 1.1348737647984478e-06 	 1.1348737647984478e-06
278	 21 	 HN2O 	 HON2 	 0.003921884835705794 	 0.003921884835705794
278	 5 	 F2 	 F2 	 0.00017989277230139234 	 0.00017989277230139234
278	 15 	 CH3 	 CH3 	 1.016106310069693e-06 	 1.016106310069693e-06
278	 23 	 HF2 	 HF2 	 0.0026186330702195337 	 0.0026186330702195337
278	 22 	 CH4O 	 CH4O 	 0.00023520067617607688 	 0.00023520067617607688
278	 11 	 NO2 	 NO2 	 0.004223327887116107 	 0.004223327887116107
278	 1 	 N2 	 N2 	 8.907793947334708e-07 	 8.907793947334708e-07
278	 10 	 NO 	 NO 	 7.369472442243819e-05 	 7.369472442243819e-05
278	 8 	 HLi 	 LiH 	 1.88708004239296e-06 	 1.88708004239296e-06
278	 18 	 H3N 	 NH3 	 0.00039292685713962597 	 0.00039292685713962597
278	 3 	 CHN 	 CNH 	 0.00394465849599111 	 0.00394465849599111
278	 6 	 C2H2 	 C2H2 	 0.00017756304264440168 	 0.00017756304264440168
278	 14 	 N2O 	 N2O 	 0.0033034319405961417 	 0.0033034319405961417
278	 7 	 CO 	 OC 	 0.00041077770089958325 	 0.00041077770089958325
278	 16 	 CH2 	 CH2 	 0.0026208949482211777 	 0.0026208949482211777
278	 9 	 Na2 	 Na2 	 3.6239920219953765e-07 	 3.6239920219953765e-07
278	 17 	 H2O 	 OH2 	 0.00022123392662854707 	 0.00022123392662854707
278	 2 	 FLi 	 LiF 	 0.007290519937425385 	 0.007290519937425385
278	 25 	 Li 	 Li 	 3.3911322681130244e-05 	 3.3911322681130244e-05
278	 19 	 HO 	 OH 	 1.124488974908524e-05 	 1.124488974908524e-05
278	 24 	 C 	 C 	 2.650283152608182e-05 	 2.650283152608182e-05
278	 20 	 CH 	 CH 	 7.467313624202116e-07 	 7.467313624202116e-07
279	 22 	 CH4O 	 CH4O 	 0.0002352014376406157 	 0.0002352014376406157
279	 0 	 H2 	 H2 	 1.2119167680026443e-06 	 1.2119167680026443e-06
279	 11 	 NO2 	 NO2 	 0.004221400194239176 	 0.004221400194239176
279	 1 	 N2 	 N2 	 9.032491195182106e-07 	 9.032491195182106e-07
279	 14 	 N2O 	 N2O 	 0.003300846446741478 	 0.003300846446741478
279	 12 	 HN 	 NH 	 0.0009114469589112982 	 0.0009114469589112982
279	 25 	 Li 	 Li 	 3.6106519810205306e-05 	 3.6106519810205306e-05
279	 19 	 HO 	 OH 	 1.120698788625154e-05 	 1.120698788625154e-05
279	 17 	 H2O 	 OH2 	 0.00022132868949408384 	 0.00022132868949408384
279	 6 	 C2H2 	 C2H2 	 0.0001774623069932786 	 0.0001774623069932786
279	 24 	 C 	 C 	 2.652564760739313e-05 	 2.652564760739313e-05
279	 23 	 HF2 	 HF2 	 0.002618640774917292 	 0.002618640774917292
279	 20 	 CH 	 CH 	 7.462953514038707e-07 	 7.462953514038707e-07
279	 16 	 CH2 	 CH2 	 0.0026204688424975703 	 0.0026204688424975703
279	 5 	 F2 	 F2 	 0.0001798911548618897 	 0.0001798911548618897
279	 18 	 H3N 	 NH3 	 0.0003931390634597809 	 0.0003931390634597809
279	 13 	 O3 	 O3 	 0.003418575520461262 	 0.003418575520461262
279	 2 	 FLi 	 LiF 	 0.007288567999382975 	 0.007288567999382975
279	 15 	 CH3 	 CH3 	 9.865692918624304e-07 	 9.865692918624304e-07
279	 7 	 CO 	 OC 	 0.00041083546850543586 	 0.00041083546850543586
279	 21 	 HN2O 	 HON2 	 0.0039219259297208035 	 0.0039219259297208035
279	 10 	 NO 	 NO 	 7.367113895347151e-05 	 7.367113895347151e-05
279	 3 	 CHN 	 CNH 	 0.003948773243066419 	 0.003948773243066419
279	 4 	 CO2 	 CO2 	 0.00802073230622112 	 0.00802073230622112
279	 8 	 HLi 	 LiH 	 1.917756273083214e-06 	 1.917756273083214e-06
279	 9 	 Na2 	 Na2 	 3.6475140429678816e-07 	 3.6475140429678816e-07
280	 6 	 C2H2 	 C2H2 	 0.00017773300178015896 	 0.00017773300178015896
280	 20 	 CH 	 CH 	 7.541482862095486e-07 	 7.541482862095486e-07
280	 2 	 FLi 	 LiF 	 0.007282724017798883 	 0.007282724017798883
280	 12 	 HN 	 NH 	 0.0009108699609975475 	 0.0009108699609975475
280	 11 	 NO2 	 NO2 	 0.004223594030584859 	 0.004223594030584859
280	 16 	 CH2 	 CH2 	 0.0026212834448161746 	 0.0026212834448161746
280	 4 	 CO2 	 CO2 	 0.008021259798981741 	 0.008021259798981741
280	 18 	 H3N 	 NH3 	 0.00039326605109089266 	 0.00039326605109089266
280	 21 	 HN2O 	 HON2 	 0.003921942968585787 	 0.003921942968585787
280	 7 	 CO 	 OC 	 0.000410316396729395 	 0.000410316396729395
280	 23 	 HF2 	 HF2 	 0.0026186585785400807 	 0.0026186585785400807
280	 17 	 H2O 	 OH2 	 0.00022105695890622313 	 0.00022105695890622313
280	 24 	 C 	 C 	 2.6574370754519472e-05 	 2.6574370754519472e-05
280	 8 	 HLi 	 LiH 	 1.8516865944439302e-06 	 1.8516865944439302e-06
280	 0 	 H2 	 H2 	 1.137145036684824e-06 	 1.137145036684824e-06
280	 13 	 O3 	 O3 	 0.0034166628212623524 	 0.0034166628212623524
280	 19 	 HO 	 OH 	 1.1224154652452592e-05 	 1.1224154652452592e-05
280	 15 	 CH3 	 CH3 	 9.748337151927548e-07 	 9.748337151927548e-07
280	 3 	 CHN 	 CNH 	 0.003948566096925151 	 0.003948566096925151
280	 25 	 Li 	 Li 	 3.492714899343797e-05 	 3.492714899343797e-05
280	 22 	 CH4O 	 CH4O 	 0.00023520580309548467 	 0.00023520580309548467
280	 5 	 F2 	 F2 	 0.00017970828310241263 	 0.00017970828310241263
280	 1 	 N2 	 N2 	 1.0456175108548214e-06 	 1.0456175108548214e-06
280	 14 	 N2O 	 N2O 	 0.003301699632022329 	 0.003301699632022329
280	 10 	 NO 	 NO 	 7.380703427058465e-05 	 7.380703427058465e-05
280	 9 	 Na2 	 Na2 	 3.656903880710484e-07 	 3.656903880710484e-07
281	 19 	 HO 	 OH 	 1.1223803132242679e-05 	 1.1223803132242679e-05
281	 7 	 CO 	 OC 	 0.00041091326257356126 	 0.00041091326257356126
281	 8 	 HLi 	 LiH 	 1.9159104422986894e-06 	 1.9159104422986894e-06
281	 13 	 O3 	 O3 	 0.0034186966946925354 	 0.0034186966946925354
281	 23 	 HF2 	 HF2 	 0.0026186698311282766 	 0.0026186698311282766
281	 2 	 FLi 	 LiF 	 0.007293930069248877 	 0.007293930069248877
281	 17 	 H2O 	 OH2 	 0.00022145662868359843 	 0.00022145662868359843
281	 10 	 NO 	 NO 	 7.372695513470882e-05 	 7.372695513470882e-05
281	 5 	 F2 	 F2 	 0.00017987133302280469 	 0.00017987133302280469
281	 16 	 CH2 	 CH2 	 0.0026204644859995183 	 0.0026204644859995183
281	 6 	 C2H2 	 C2H2 	 0.00017798585807846475 	 0.00017798585807846475
281	 4 	 CO2 	 CO2 	 0.008018552722256744 	 0.008018552722256744
281	 15 	 CH3 	 CH3 	 9.711924824266905e-07 	 9.711924824266905e-07
281	 12 	 HN 	 NH 	 0.0009111365155801642 	 0.0009111365155801642
281	 1 	 N2 	 N2 	 1.0057829844907917e-06 	 1.0057829844907917e-06
281	 20 	 CH 	 CH 	 7.450720192089133e-07 	 7.450720192089133e-07
281	 22 	 CH4O 	 CH4O 	 0.0002352076580138241 	 0.0002352076580138241
281	 0 	 H2 	 H2 	 1.2123589729744933e-06 	 1.2123589729744933e-06
281	 18 	 H3N 	 NH3 	 0.00039297983930545565 	 0.00039297983930545565
281	 9 	 Na2 	 Na2 	 3.6280936684169196e-07 	 3.6280936684169196e-07
281	 25 	 Li 	 Li 	 3.5167513788073715e-05 	 3.5167513788073715e-05
281	 24 	 C 	 C 	 2.6570773001065143e-05 	 2.6570773001065143e-05
281	 14 	 N2O 	 N2O 	 0.0033019822353685777 	 0.0033019822353685777
281	 11 	 NO2 	 NO2 	 0.004221041106519459 	 0.004221041106519459
281	 3 	 CHN 	 CNH 	 0.003944910920694485 	 0.003944910920694485
281	 21 	 HN2O 	 HON2 	 0.0039220030953827124 	 0.0039220030953827124
282	 8 	 HLi 	 LiH 	 1.8223527407931737e-06 	 1.8223527407931737e-06
282	 16 	 CH2 	 CH2 	 0.002622175174427837 	 0.002622175174427837
282	 25 	 Li 	 Li 	 3.330855953178048e-05 	 3.330855953178048e-05
282	 22 	 CH4O 	 CH4O 	 0.00023520782994504663 	 0.00023520782994504663
282	 21 	 HN2O 	 HON2 	 0.003922005107706368 	 0.003922005107706368
282	 23 	 HF2 	 HF2 	 0.0026186824662057864 	 0.0026186824662057864
282	 9 	 Na2 	 Na2 	 3.685564330596423e-07 	 3.685564330596423e-07
282	 17 	 H2O 	 OH2 	 0.00022168590941305672 	 0.00022168590941305672
282	 15 	 CH3 	 CH3 	 1.0034020047119255e-06 	 1.0034020047119255e-06
282	 20 	 CH 	 CH 	 7.445010938204167e-07 	 7.445010938204167e-07
282	 5 	 F2 	 F2 	 0.00017989597686889538 	 0.00017989597686889538
282	 12 	 HN 	 NH 	 0.0009108729482705436 	 0.0009108729482705436
282	 0 	 H2 	 H2 	 1.446827086350364e-06 	 1.446827086350364e-06
282	 13 	 O3 	 O3 	 0.003418932809617912 	 0.003418932809617912
282	 6 	 C2H2 	 C2H2 	 0.0001840369169932385 	 0.0001840369169932385
282	 19 	 HO 	 OH 	 1.120769194704822e-05 	 1.120769194704822e-05
282	 2 	 FLi 	 LiF 	 0.007297436828565811 	 0.007297436828565811
282	 10 	 NO 	 NO 	 7.374629302089064e-05 	 7.374629302089064e-05
282	 4 	 CO2 	 CO2 	 0.008016270685524558 	 0.008016270685524558
282	 24 	 C 	 C 	 2.6313158112907905e-05 	 2.6313158112907905e-05
282	 11 	 NO2 	 NO2 	 0.004221303443928211 	 0.004221303443928211
282	 7 	 CO 	 OC 	 0.00041068334723612073 	 0.00041068334723612073
282	 3 	 CHN 	 CNH 	 0.003949536034081359 	 0.003949536034081359
282	 14 	 N2O 	 N2O 	 0.0033039572323010215 	 0.0033039572323010215
282	 18 	 H3N 	 NH3 	 0.00039350418105150683 	 0.00039350418105150683
282	 1 	 N2 	 N2 	 8.884022131345615e-07 	 8.884022131345615e-07
283	 13 	 O3 	 O3 	 0.0034179349367453858 	 0.0034179349367453858
283	 21 	 HN2O 	 HON2 	 0.003922022804379363 	 0.003922022804379363
283	 9 	 Na2 	 Na2 	 3.6636304444933116e-07 	 3.6636304444933116e-07
283	 1 	 N2 	 N2 	 1.036480915583974e-06 	 1.036480915583974e-06
283	 5 	 F2 	 F2 	 0.00017977381662362353 	 0.00017977381662362353
283	 24 	 C 	 C 	 2.647789101394134e-05 	 2.647789101394134e-05
283	 25 	 Li 	 Li 	 3.622795065805511e-05 	 3.622795065805511e-05
283	 20 	 CH 	 CH 	 7.524291132901512e-07 	 7.524291132901512e-07
283	 19 	 HO 	 OH 	 1.1203635880811255e-05 	 1.1203635880811255e-05
283	 2 	 FLi 	 LiF 	 0.0072863385558388895 	 0.0072863385558388895
283	 16 	 CH2 	 CH2 	 0.0026222177348937748 	 0.0026222177348937748
283	 12 	 HN 	 NH 	 0.0009108244563380475 	 0.0009108244563380475
283	 18 	 H3N 	 NH3 	 0.0003932967837257161 	 0.0003932967837257161
283	 6 	 C2H2 	 C2H2 	 0.00017997662220480492 	 0.00017997662220480492
283	 7 	 CO 	 OC 	 0.0004104677743333379 	 0.0004104677743333379
283	 3 	 CHN 	 CNH 	 0.003947125588072099 	 0.003947125588072099
283	 17 	 H2O 	 OH2 	 0.00022119285161386856 	 0.00022119285161386856
283	 15 	 CH3 	 CH3 	 9.719086040812532e-07 	 9.719086040812532e-07
283	 11 	 NO2 	 NO2 	 0.004222898888423337 	 0.004222898888423337
283	 8 	 HLi 	 LiH 	 1.876954001457036e-06 	 1.876954001457036e-06
283	 14 	 N2O 	 N2O 	 0.0033017500844092157 	 0.0033017500844092157
283	 22 	 CH4O 	 CH4O 	 0.00023520944223146773 	 0.00023520944223146773
